site_id,site_name,country,band,top5pct_hit_rate,top10pct_hit_rate,top30pct_hit_rate,scenarios_total,scenarios_scored
e4e3b5f0-7038-47a5-84e3-04eb07b3c4d7,Adamow power station,PL,H,0.0,0.0,0.1333,15,14
e9bc02be-cf10-4b27-9b8a-0d4a954720e4,Afşin-Elbistan power stations,TR,H,0.0,0.0,0.1333,15,14
ec5f337a-ca52-4b86-a0f4-4933eac349e3,Maritsa Iztok-2 power station,BG,H,0.0,0.0,0.1333,15,14
30c9e377-b575-46fa-880f-922c46e6500a,Lom Power Station,BG,H,0.0,0.0,0.0667,15,14
6c9571c4-5d3b-4f88-a7be-fa8c21425eeb,Tufanbeyli power station,TR,H,0.0,0.0,0.0667,15,14
83fede8b-5f92-429d-920d-9a8928a74780,Kryvorizka power station,UA,H,0.0,0.0,0.0667,15,14
94a5c55f-c499-41b1-81da-deaa36686399,Seyitömer power station,TR,H,0.0,0.0,0.0667,15,14
dd413ee8-a6f2-4e7c-8e6c-6d0ed8637d83,Çankırı Orta power station,TR,H,0.0,0.0,0.0667,15,14
e299922a-1670-4aff-acda-fd80600af9af,Mondi Steti power station,CZ,H,0.0,0.0,0.0667,15,14
e4c6a713-99e6-4fdf-afaa-d456779c504c,Chernihiv power station,UA,H,0.0,0.0,0.0667,15,14
f8f9f43d-6a3b-445d-818e-ca82a90ace65,Szczecin power station,PL,H,0.0,0.0,0.0667,15,14
0049a899-af5f-41cd-86ae-2ba729b6365f,Muğla power station,TR,H,0.0,0.0,0.0,15,14
0182ec25-0df9-4e4b-9861-d76a332bc282,Kolubara A power station,RS,H,0.0,0.0,0.0,15,14
059b3ad4-7196-4e6b-b169-8605ceeed841,Torony power station,HU,H,0.0,0.0,0.0,15,14
06defca3-9105-437f-afd4-52f5603d9b8e,Martinska power station,SK,H,0.0,0.0,0.0,15,14
0947a4c8-4fc1-492f-9c66-2c9a993c7fb0,HEMA Amasra power station,TR,H,0.0,0.0,0.0,15,14
0ae8917b-a70b-41e5-82de-e4963a7686e3,Pribram power station,CZ,H,0.0,0.0,0.0,15,14
0ca4ff78-4113-4ad9-ac04-0fd541d42338,Şevketiye Lapseki power station,TR,H,0.0,0.0,0.0,15,14
0fec985c-c66e-40af-a123-a9ba4db269bb,Karaburun power station,TR,H,0.0,0.0,0.0,15,14
14e88076-ce0e-4693-bca4-e80f3f013c7f,Tisova power station,CZ,H,0.0,0.0,0.0,15,14
