country_code,smr_key,weight_profile,scenario_family,site_id,baseline_national_rank,scenario_national_rank,rank_delta,baseline_score,scenario_score,score_delta,eligible_pair_count,small_n
HU,nuscale_voygr6,w_RI_plus_20,weight,34d88ce8-d49c-4b19-af2d-6efcb1b72149,11,9,-2,5.405,5.395,-0.010000000000000675,11,False
UA,nuscale_voygr6,w_RI_plus_20,weight,3657989a-61ae-4fe3-9e8b-6ba7e68f8c59,10,10,0,6.616,6.632,0.016000000000000014,20,False
ME,nuscale_voygr6,w_RI_plus_20,weight,3795824b-cb76-48dd-a65c-764c757ddc76,1,2,1,6.023,6.035,0.012000000000000455,2,True
TR,nuscale_voygr6,w_RI_plus_20,weight,381221dd-76da-4adf-9b19-5da9f0779c22,42,40,-2,6.653,6.65,-0.0029999999999992255,119,False
TR,nuscale_voygr6,w_RI_plus_20,weight,3819acc8-761d-49ba-89e7-967d3d37ec0e,61,61,0,6.344,6.351,0.006999999999999673,119,False
PL,nuscale_voygr6,w_RI_plus_20,weight,399668d6-bfed-4e5b-bf38-9ee5902101c3,57,57,0,5.5,5.421,-0.07899999999999974,61,False
TR,nuscale_voygr6,w_RI_plus_20,weight,3a06636d-c742-4b72-b9cd-21a4537c331b,106,105,-1,5.756,5.716,-0.040000000000000036,119,False
BG,nuscale_voygr6,w_RI_plus_20,weight,3bb6666f-de2f-4c6f-a28e-c3bddb71b54a,4,4,0,7.009,7.024,0.01499999999999968,8,False
TR,nuscale_voygr6,w_RI_plus_20,weight,3bc834ed-5c2b-47d6-b555-2e20b9044053,55,58,3,6.47,6.441,-0.028999999999999915,119,False
UA,nuscale_voygr6,w_RI_plus_20,weight,3bd2a957-ff3b-4bfd-9dba-808279edccb9,14,14,0,6.192,6.223,0.030999999999999694,20,False
RO,nuscale_voygr6,w_RI_plus_20,weight,3bef37a3-239e-498d-a160-77452a6a9b79,20,20,0,5.463,5.359,-0.10400000000000009,22,False
PL,nuscale_voygr6,w_RI_plus_20,weight,3d2d4c37-eb9d-4b35-a8b1-b3f485bc3e3f,28,29,1,6.291,6.189,-0.10200000000000031,61,False
TR,nuscale_voygr6,w_RI_plus_20,weight,3e5f4317-6f40-44fb-bfa2-e21dc4d9922d,76,76,0,6.234,6.171,-0.06299999999999972,119,False
TR,nuscale_voygr6,w_RI_plus_20,weight,3f1ad930-cffb-4991-badd-773db74b890c,48,51,3,6.572,6.497,-0.07500000000000018,119,False
PL,nuscale_voygr6,w_RI_plus_20,weight,40650551-0c9c-45ea-bac6-befdb0cb5909,40,40,0,5.941,5.839,-0.10199999999999942,61,False
PL,nuscale_voygr6,w_RI_plus_20,weight,409dde58-5df1-44d9-b5ec-f8e2edd86786,38,39,1,5.978,5.863,-0.11499999999999932,61,False
PL,nuscale_voygr6,w_RI_plus_20,weight,40b4334a-7ba4-4ed8-aa8e-3c405599fbd7,31,32,1,6.141,6.02,-0.12100000000000044,61,False
PL,nuscale_voygr6,w_RI_plus_20,weight,416aab55-6fd9-4a0a-b8f8-796fb62d86a5,32,31,-1,6.116,6.032,-0.08399999999999963,61,False
TR,nuscale_voygr6,w_RI_plus_20,weight,42d5b3fd-7d07-409b-9154-4441695b7901,74,77,3,6.253,6.16,-0.09299999999999997,119,False
CZ,nuscale_voygr6,w_RI_plus_20,weight,43e5b2b4-2ccf-46ab-b01e-e3d480146455,29,29,0,5.378,5.307,-0.07099999999999973,29,False
TR,nuscale_voygr6,w_RI_plus_20,weight,43f99d45-6635-4392-a522-4a06445fdaf2,6,5,-1,7.328,7.326,-0.002000000000000668,119,False
PL,nuscale_voygr6,w_RI_plus_20,weight,4411a22e-4e8a-4715-b000-1aae34494b68,19,19,0,6.797,6.794,-0.0030000000000001137,61,False
TR,nuscale_voygr6,w_RI_plus_20,weight,44362378-9c74-44af-8a08-be4877f50e97,108,107,-1,5.741,5.646,-0.09499999999999975,119,False
TR,nuscale_voygr6,w_RI_plus_20,weight,44698c12-3c50-4602-8104-dafa5fd215b6,98,97,-1,5.966,5.911,-0.055000000000000604,119,False
UA,nuscale_voygr6,w_RI_plus_20,weight,447a9ea1-47fa-48a3-93f2-a77cbd629ac7,6,6,0,6.887,6.876,-0.010999999999999233,20,False
CZ,nuscale_voygr6,w_RI_plus_20,weight,44d40276-5847-41d1-ab9b-887bbdc1bcfe,25,25,0,5.74,5.653,-0.08700000000000063,29,False
UA,nuscale_voygr6,w_RI_plus_20,weight,46b96bc3-b190-4045-9c86-eb674e2ea35e,7,8,1,6.797,6.789,-0.008000000000000007,20,False
PL,nuscale_voygr6,w_RI_plus_20,weight,47be3ec4-7abe-4f4c-ac3d-b7f753b8514a,50,50,0,5.753,5.718,-0.03500000000000014,61,False
TR,nuscale_voygr6,w_RI_plus_20,weight,48149515-0774-404d-b273-790b660a8d90,37,33,-4,6.72,6.735,0.015000000000000568,119,False
TR,nuscale_voygr6,w_RI_plus_20,weight,4b11cac9-4fe0-4a2a-9c09-4fe9a0ac6015,34,41,7,6.722,6.642,-0.08000000000000007,119,False
UA,nuscale_voygr6,w_RI_plus_20,weight,4e45df00-0d28-44d0-9697-3fa33d76fc88,9,7,-2,6.788,6.819,0.030999999999999694,20,False
CZ,nuscale_voygr6,w_RI_plus_20,weight,4eb7914c-e000-403c-b5a5-c350de67bb83,23,23,0,5.911,5.831,-0.07999999999999918,29,False
TR,nuscale_voygr6,w_RI_plus_20,weight,5067ece3-b204-495e-81c1-90a523252547,113,113,0,5.464,5.363,-0.10099999999999998,119,False
TR,nuscale_voygr6,w_RI_plus_20,weight,52028d4f-7796-4463-832e-cff2e439c96a,52,47,-5,6.523,6.525,0.002000000000000668,119,False
RO,nuscale_voygr6,w_RI_plus_20,weight,52a7babe-313f-493b-86b9-bd0c4aece4c3,4,4,0,7.016,7.008,-0.008000000000000007,22,False
PL,nuscale_voygr6,w_RI_plus_20,weight,52db4dae-b014-45a4-96c4-49f80c1fdd11,6,6,0,7.184,7.176,-0.008000000000000007,61,False
AT,nuscale_voygr6,w_RI_plus_20,weight,532bfb42-0d4c-42cf-a81a-287f2b3a75bf,3,4,1,6.616,6.534,-0.08199999999999985,6,False
TR,nuscale_voygr6,w_RI_plus_20,weight,53481b7f-5b85-4bab-be04-4866c2e72c12,104,101,-3,5.812,5.819,0.006999999999999673,119,False
PL,nuscale_voygr6,w_RI_plus_20,weight,558e7bff-5b5d-4666-9ca3-ec02f2269aab,8,8,0,7.134,7.127,-0.007000000000000561,61,False
TR,nuscale_voygr6,w_RI_plus_20,weight,55cfe45b-6357-40f9-8623-e9916f91f839,27,29,2,6.872,6.843,-0.028999999999999915,119,False
TR,nuscale_voygr6,w_RI_plus_20,weight,56b8e2a3-1885-431f-9fd1-4cd3bebfad61,46,49,3,6.584,6.509,-0.07499999999999929,119,False
TR,nuscale_voygr6,w_RI_plus_20,weight,57c0c830-725f-46ee-9322-0a4a3ad9efda,22,23,1,6.938,6.888,-0.04999999999999982,119,False
TR,nuscale_voygr6,w_RI_plus_20,weight,5a19f424-1a15-44e6-bf1b-c2c5886ac1bf,53,55,2,6.509,6.451,-0.05800000000000072,119,False
RO,nuscale_voygr6,w_RI_plus_20,weight,5a33e5f0-6d86-4eab-adea-6c6bad7f3f45,19,19,0,5.903,5.815,-0.08799999999999919,22,False
PL,nuscale_voygr6,w_RI_plus_20,weight,5a57ae0a-6f91-46f4-a1f5-56a6b37596e9,59,59,0,5.341,5.271,-0.07000000000000028,61,False
TR,nuscale_voygr6,w_RI_plus_20,weight,5b6be56c-d981-470c-a979-13a8764a34b8,50,46,-4,6.556,6.556,0.0,119,False
RS,nuscale_voygr6,w_RI_plus_20,weight,5d4aee8d-9e73-4987-907a-d092e0ba92ed,5,5,0,6.503,6.469,-0.03399999999999981,7,False
HU,nuscale_voygr6,w_RI_plus_20,weight,5de5f907-98e7-42d3-a7dd-cb65f839697b,4,4,0,6.778,6.783,0.005000000000000782,11,False
UA,nuscale_voygr6,w_RI_plus_20,weight,5ed0a674-a292-44bc-997f-5c1990da1235,2,2,0,7.372,7.381,0.009000000000000341,20,False
TR,nuscale_voygr6,w_RI_plus_20,weight,5ed91c1b-0a1b-4a4c-9b2b-f6bdc8ff9770,91,90,-1,6.082,6.062,-0.019999999999999574,119,False
CZ,nuscale_voygr6,w_RI_plus_20,weight,5f4ed23c-cea2-41ef-a3e8-ac863e1bdcd6,15,14,-1,6.339,6.372,0.032999999999999474,29,False
TR,nuscale_voygr6,w_RI_plus_20,weight,5fa0dfa9-c272-444e-8e70-80ab55b5d36c,19,18,-1,7.009,7.05,0.04099999999999948,119,False
CZ,nuscale_voygr6,w_RI_plus_20,weight,60baaa73-dd8c-4865-bb18-6c73d63a4052,10,10,0,6.648,6.63,-0.017999999999999794,29,False
CZ,nuscale_voygr6,w_RI_plus_20,weight,63601ccc-3f20-4cbd-95cb-0fbeaf821c6a,11,11,0,6.51,6.497,-0.0129999999999999,29,False
HU,nuscale_voygr6,w_RI_plus_20,weight,651839d3-4e8f-4214-89aa-1f96ea221121,7,7,0,5.967,6.006,0.03900000000000059,11,False
AT,nuscale_voygr6,w_RI_plus_20,weight,660d9d71-6733-4294-951b-1c58614d58cf,1,1,0,7.159,7.164,0.004999999999999893,6,False
PL,nuscale_voygr6,w_RI_plus_20,weight,66bdc30c-4179-480b-a55a-5d15be5ac66b,20,20,0,6.775,6.754,-0.021000000000000796,61,False
CZ,nuscale_voygr6,w_RI_plus_20,weight,66c3f077-1ee6-41d7-8e6c-da374bb45139,28,28,0,5.622,5.539,-0.08300000000000018,29,False
TR,nuscale_voygr6,w_RI_plus_20,weight,674deb4f-110c-4120-bea0-5f0711da3ea1,5,6,1,7.347,7.321,-0.02600000000000069,119,False
BY,nuscale_voygr6,w_RI_plus_20,weight,68aabff9-e662-4b9f-b37d-4c2ebc5f7539,2,2,0,6.991,7.013,0.02200000000000024,2,True
RO,nuscale_voygr6,w_RI_plus_20,weight,693d9b73-f9fc-4502-9b94-be020c5d21fb,7,6,-1,6.653,6.648,-0.004999999999999893,22,False
RO,nuscale_voygr6,w_RI_plus_20,weight,6aed2eac-1c97-40c5-b842-fb15fd510f35,11,11,0,6.266,6.201,-0.06500000000000039,22,False
RO,nuscale_voygr6,w_RI_plus_20,weight,6c428b2a-ad09-448b-b24c-22465929d69c,21,21,0,5.428,5.344,-0.08399999999999963,22,False
TR,nuscale_voygr6,w_RI_plus_20,weight,6c9571c4-5d3b-4f88-a7be-fa8c21425eeb,3,3,0,7.38,7.397,0.017000000000000348,119,False
TR,nuscale_voygr6,w_RI_plus_20,weight,6ddc2960-3d72-4d5f-b358-56d1c54f47e0,70,73,3,6.278,6.213,-0.0649999999999995,119,False
AT,nuscale_voygr6,w_RI_plus_20,weight,6e7fc4d8-636d-411a-baef-e138a5a07acc,5,5,0,6.544,6.441,-0.10299999999999976,6,False
BG,nuscale_voygr6,w_RI_plus_20,weight,704ef487-f600-4f23-b06e-a0f81b627597,7,8,1,5.878,5.778,-0.10000000000000053,8,False
UA,nuscale_voygr6,w_RI_plus_20,weight,70781f2c-24c2-486c-8b32-310c36ba1238,15,15,0,6.185,6.14,-0.04499999999999993,20,False
UA,nuscale_voygr6,w_RI_plus_20,weight,725406d6-860f-4ca0-9c6a-425675bac381,11,11,0,6.543,6.439,-0.10400000000000009,20,False
TR,nuscale_voygr6,w_RI_plus_20,weight,737b6d06-1d0c-4ae6-9683-ab3fea192b32,60,60,0,6.355,6.371,0.016000000000000014,119,False
PL,nuscale_voygr6,w_RI_plus_20,weight,73fe8f06-c53b-4877-9c1d-5caf3d8f2749,60,60,0,5.332,5.247,-0.08499999999999996,61,False
TR,nuscale_voygr6,w_RI_plus_20,weight,746fc66e-d31f-4c5d-bf5c-ab5031b04b15,89,84,-5,6.122,6.138,0.016000000000000014,119,False
MK,nuscale_voygr6,w_RI_plus_20,weight,756218bb-3f16-443e-b6c6-400cd0ce2f87,3,3,0,6.181,6.169,-0.012000000000000455,3,False
TR,nuscale_voygr6,w_RI_plus_20,weight,75f807aa-8278-43a3-8654-730713b96001,58,56,-2,6.421,6.447,0.0259999999999998,119,False
TR,nuscale_voygr6,w_RI_plus_20,weight,76cd9b7f-7613-4fd4-95ab-bf534a2e2f5e,85,86,1,6.153,6.095,-0.05799999999999983,119,False
SK,nuscale_voygr6,w_RI_plus_20,weight,770f1d3c-e5fd-493c-a376-e708d2abec6c,1,1,0,7.022,7.031,0.008999999999999453,5,False
TR,nuscale_voygr6,w_RI_plus_20,weight,772e2484-419b-47de-9739-924ac371ad10,51,52,1,6.534,6.475,-0.05900000000000016,119,False
TR,nuscale_voygr6,w_RI_plus_20,weight,778e0750-19f9-426e-a6c7-e0e30645fb97,10,12,2,7.185,7.126,-0.058999999999999275,119,False
TR,nuscale_voygr6,w_RI_plus_20,weight,7a805295-0cd2-48be-972e-5282c996549c,79,80,1,6.216,6.153,-0.06300000000000061,119,False
TR,nuscale_voygr6,w_RI_plus_20,weight,7b4d3f8f-a644-48a3-93f9-cd3c154dc5c2,107,108,1,5.747,5.639,-0.10799999999999965,119,False
TR,nuscale_voygr6,w_RI_plus_20,weight,7cc9cffa-e4e4-4546-902d-c8f4800dbdb2,29,31,2,6.815,6.774,-0.04100000000000037,119,False
PL,nuscale_voygr6,w_RI_plus_20,weight,7fc17ab0-ce24-4830-a938-b8424d1e9368,9,9,0,7.116,7.09,-0.0259999999999998,61,False
BA,nuscale_voygr6,w_RI_plus_20,weight,82011c29-a3d3-4a81-a27b-019d2649a251,6,6,0,5.934,5.908,-0.0259999999999998,6,False
RO,nuscale_voygr6,w_RI_plus_20,weight,825dc024-9a53-4237-bf59-cbe0af0cf87d,6,7,1,6.703,6.619,-0.08400000000000052,22,False
TR,nuscale_voygr6,w_RI_plus_20,weight,829f61ff-0ad1-4288-8dd9-e41abbd0b6a7,119,119,0,5.087,4.99,-0.09699999999999953,119,False
TR,nuscale_voygr6,w_RI_plus_20,weight,82aac38c-3037-466c-9b37-bff9da707645,87,87,0,6.134,6.074,-0.0600000000000005,119,False
MK,nuscale_voygr6,w_RI_plus_20,weight,83d3abe4-2049-47ad-a66b-46034edb7569,2,2,0,6.707,6.69,-0.01699999999999946,3,False
UA,nuscale_voygr6,w_RI_plus_20,weight,83fede8b-5f92-429d-920d-9a8928a74780,4,4,0,7.166,7.183,0.01699999999999946,20,False
BA,nuscale_voygr6,w_RI_plus_20,weight,85257083-08d1-4560-b198-a9df414da4a9,1,1,0,6.951,6.996,0.04500000000000082,6,False
RO,nuscale_voygr6,w_RI_plus_20,weight,8781d874-5923-4795-9c9f-b2a6c709025a,18,18,0,5.941,5.851,-0.08999999999999986,22,False
TR,nuscale_voygr6,w_RI_plus_20,weight,8782d6f2-5f9f-4c67-b9f2-6756857bd200,92,91,-1,6.062,6.017,-0.04499999999999993,119,False
TR,nuscale_voygr6,w_RI_plus_20,weight,8a5dc384-e272-41ed-9868-a0686ac3fc7e,47,50,3,6.584,6.509,-0.07499999999999929,119,False
PL,nuscale_voygr6,w_RI_plus_20,weight,8a9d5c87-7edc-49c3-85a2-d97727b9c9b2,27,27,0,6.297,6.207,-0.08999999999999986,61,False
TR,nuscale_voygr6,w_RI_plus_20,weight,8b16dc60-1a2b-4b2c-bcad-1c334d246ae3,102,104,2,5.841,5.746,-0.09499999999999975,119,False
TR,nuscale_voygr6,w_RI_plus_20,weight,8dd46a05-6e0c-4009-90ad-bd5909c25622,110,111,1,5.594,5.508,-0.0860000000000003,119,False
PL,nuscale_voygr6,w_RI_plus_20,weight,8dd8db4c-b62d-4f6b-a2ee-70a9ed785e7a,48,47,-1,5.816,5.73,-0.08599999999999941,61,False
PL,nuscale_voygr6,w_RI_plus_20,weight,8e485f8a-5c68-4541-ab1d-77783f6fcb2d,18,16,-2,6.806,6.823,0.017000000000000348,61,False
HU,nuscale_voygr6,w_RI_plus_20,weight,903d6b94-cd9d-4c32-b7e2-4bbfbee929df,5,5,0,6.641,6.664,0.022999999999999687,11,False
AT,nuscale_voygr6,w_RI_plus_20,weight,90820fe3-9889-4faf-9906-7c528f8d7bc5,6,6,0,6.347,6.306,-0.04100000000000037,6,False
TR,nuscale_voygr6,w_RI_plus_20,weight,9163ca37-1b31-409d-974f-9e7ed5e5f33d,80,79,-1,6.216,6.155,-0.06099999999999994,119,False
PL,nuscale_voygr6,w_RI_plus_20,weight,917008f5-fba1-4ef7-b82d-9aded2b69267,4,4,0,7.222,7.205,-0.017000000000000348,61,False
TR,nuscale_voygr6,w_RI_plus_20,weight,91f28dbb-16bd-449b-a20a-dc2b70cf2e66,94,96,2,6.028,5.96,-0.06799999999999962,119,False
TR,nuscale_voygr6,w_RI_plus_20,weight,94a5c55f-c499-41b1-81da-deaa36686399,18,19,1,7.022,7.031,0.008999999999999453,119,False
UA,nuscale_voygr6,w_RI_plus_20,weight,95872473-c476-4ceb-bcf5-54cfdf415e42,19,19,0,5.921,5.865,-0.05600000000000005,20,False
RO,nuscale_voygr6,w_RI_plus_20,weight,958e4d82-853a-41f1-a442-94b4c4314221,2,2,0,7.159,7.164,0.004999999999999893,22,False
TR,nuscale_voygr6,w_RI_plus_20,weight,96129c93-83a6-4b1c-929b-bfccba86a796,77,83,6,6.234,6.147,-0.08699999999999974,119,False
TR,nuscale_voygr6,w_RI_plus_20,weight,9699244b-14c0-4e27-afd1-105494fccd60,21,21,0,6.947,6.941,-0.006000000000000227,119,False
CZ,nuscale_voygr6,w_RI_plus_20,weight,97ed917e-acfa-4002-be89-4ec44972ab45,20,21,1,6.016,5.907,-0.10899999999999999,29,False
TR,nuscale_voygr6,w_RI_plus_20,weight,98019711-a8c3-424a-870e-00d4fea75ed1,100,103,3,5.859,5.749,-0.11000000000000032,119,False
RO,nuscale_voygr6,w_RI_plus_20,weight,9825e28e-fd6e-460d-9caf-0342563f9060,10,8,-2,6.441,6.45,0.009000000000000341,22,False
RS,nuscale_voygr6,w_RI_plus_20,weight,993ccce2-d5e1-498d-827d-8dbfeb42582b,3,3,0,6.634,6.62,-0.014000000000000234,7,False
HU,nuscale_voygr6,w_RI_plus_20,weight,997474f6-9bfd-4abd-a2ac-d8618db8f0b4,1,1,0,7.584,7.586,0.002000000000000668,11,False
AT,nuscale_voygr6,w_RI_plus_20,weight,99d712ac-7993-4186-8a0e-2e88bae7e90f,4,3,-1,6.559,6.536,-0.023000000000000576,6,False
TR,nuscale_voygr6,w_RI_plus_20,weight,9a6447f2-2887-4cce-a115-dc773d7f6eb1,31,30,-1,6.809,6.801,-0.008000000000000007,119,False
CZ,nuscale_voygr6,w_RI_plus_20,weight,9c4291f1-173b-467e-ae26-8cb01312c605,7,7,0,6.773,6.784,0.01100000000000012,29,False
TR,nuscale_voygr6,w_RI_plus_20,weight,9eb693f6-6994-4937-bc4d-e8213baa5d47,59,59,0,6.391,6.44,0.04900000000000038,119,False
BG,nuscale_voygr6,w_RI_plus_20,weight,a064c7ae-e699-4a94-a18c-79bdfe42bce3,3,3,0,7.091,7.109,0.017999999999999794,8,False
PL,nuscale_voygr6,w_RI_plus_20,weight,a19228ce-f25a-4ffd-a249-9d01403e6b81,11,11,0,6.953,6.926,-0.027000000000000135,61,False
BA,nuscale_voygr6,w_RI_plus_20,weight,a23d073a-cbbd-469a-b134-380945fd3f4c,5,5,0,6.458,6.468,0.009999999999999787,6,False
SK,nuscale_voygr6,w_RI_plus_20,weight,a2d8261c-3d08-4015-946c-47dbddbd0b98,5,5,0,5.691,5.604,-0.08699999999999974,5,False
TR,nuscale_voygr6,w_RI_plus_20,weight,a4af3789-2c40-41fc-a3ec-3b8d2fc6c645,86,88,2,6.148,6.072,-0.07599999999999962,119,False
RO,nuscale_voygr6,w_RI_plus_20,weight,a4fa3246-27d6-4740-898c-bdf9dadcb88c,14,14,0,6.078,5.984,-0.0940000000000003,22,False
PL,nuscale_voygr6,w_RI_plus_20,weight,a55e3643-8ed4-434b-b14f-2d549d09c0d9,10,10,0,6.984,6.969,-0.01499999999999968,61,False
TR,nuscale_voygr6,w_RI_plus_20,weight,a6478cb9-5b8c-4d64-bbe6-3d3ed6a3da2c,4,4,0,7.354,7.331,-0.022999999999999687,119,False
PL,nuscale_voygr6,w_RI_plus_20,weight,a67255dd-8134-418e-9377-e28516c53722,25,26,1,6.384,6.237,-0.14700000000000024,61,False
PL,nuscale_voygr6,w_RI_plus_20,weight,a6b51b4f-ba1d-49cd-bc99-8898acdbeb78,26,25,-1,6.345,6.275,-0.0699999999999994,61,False
CZ,nuscale_voygr6,w_RI_plus_20,weight,a6bf9980-016e-47ea-b40a-82e384a9eb43,22,22,0,5.951,5.843,-0.10799999999999965,29,False
CZ,nuscale_voygr6,w_RI_plus_20,weight,a733fc13-11a4-4722-b62d-85c85a4f8ef3,21,20,-1,6.016,5.996,-0.019999999999999574,29,False
PL,nuscale_voygr6,w_RI_plus_20,weight,a7eeee6e-e14a-40ba-80b6-75ed2e170b20,33,34,1,6.103,5.984,-0.11899999999999977,61,False
PL,nuscale_voygr6,w_RI_plus_20,weight,a91dfe3d-93e0-43a1-99d2-41abdd1fc2ce,53,53,0,5.678,5.593,-0.08499999999999996,61,False
TR,nuscale_voygr6,w_RI_plus_20,weight,a96dc545-41a9-4b0d-a7a3-f40ef711e5e3,41,35,-6,6.668,6.697,0.028999999999999915,119,False
BA,nuscale_voygr6,w_RI_plus_20,weight,aa0bdb5e-45aa-4d15-8aee-cb5b0e14f5d9,3,3,0,6.622,6.676,0.05400000000000027,6,False
TR,nuscale_voygr6,w_RI_plus_20,weight,aa336cdc-f6fe-4b08-b46d-69e852c501bf,62,68,6,6.328,6.249,-0.07900000000000063,119,False
CZ,nuscale_voygr6,w_RI_plus_20,weight,aa38441d-aec7-4ae9-b4c3-68c5bf567db3,16,17,1,6.214,6.211,-0.0030000000000001137,29,False
HR,nuscale_voygr6,w_RI_plus_20,weight,ab151830-e5bd-46de-8400-01aa4c165366,1,1,0,6.214,6.247,0.032999999999999474,1,True
PL,nuscale_voygr6,w_RI_plus_20,weight,ab57f5c3-8699-46f9-970f-3007dfc58af4,23,23,0,6.503,6.433,-0.07000000000000028,61,False
TR,nuscale_voygr6,w_RI_plus_20,weight,ad0c8590-c672-43f2-a813-1217a10f7d2d,1,1,0,7.784,7.787,0.0030000000000001137,119,False
PL,nuscale_voygr6,w_RI_plus_20,weight,ad7a9c00-0c75-411f-8f89-859e603df1e6,51,51,0,5.753,5.64,-0.11300000000000043,61,False
TR,nuscale_voygr6,w_RI_plus_20,weight,adeb10a5-aaae-4e2c-b426-3db1c3d9bd5b,93,93,0,6.053,5.996,-0.056999999999999496,119,False
RO,nuscale_voygr6,w_RI_plus_20,weight,af7f107f-71b5-5a33-8125-9ccb7060f895,3,3,0,7.114,7.136,0.02200000000000024,22,False
RO,nuscale_voygr6,w_RI_plus_20,weight,aff5ffe6-fe7a-4de7-afad-9d4645a64cd9,9,9,0,6.478,6.438,-0.040000000000000036,22,False
BG,nuscale_voygr6,w_RI_plus_20,weight,b01fe781-dbc7-40f8-a544-946288020042,5,5,0,6.984,7.019,0.03500000000000014,8,False
CZ,nuscale_voygr6,w_RI_plus_20,weight,b0ba194f-3c80-4725-b1e7-fa5277b38833,2,2,0,7.016,7.006,-0.009999999999999787,29,False
PL,nuscale_voygr6,w_RI_plus_20,weight,b24c9876-5a4d-4b83-b442-af2f4b0d1047,45,45,0,5.866,5.79,-0.07599999999999962,61,False
PL,nuscale_voygr6,w_RI_plus_20,weight,b24f9ac5-5ddf-4b19-ba95-76dafeca3d2c,2,2,0,7.284,7.272,-0.011999999999999567,61,False
MD,nuscale_voygr6,w_RI_plus_20,weight,b3eb5dd2-98cf-40c4-b9ee-2a86fd066093,1,1,0,6.959,6.97,0.01100000000000012,1,True
TR,nuscale_voygr6,w_RI_plus_20,weight,b588126a-42d6-49dc-b227-9283af5a2578,35,42,7,6.722,6.642,-0.08000000000000007,119,False
TR,nuscale_voygr6,w_RI_plus_20,weight,b5a75ec8-a2fe-42ad-b33e-ea32e20ebdfb,45,45,0,6.622,6.577,-0.04499999999999993,119,False
TR,nuscale_voygr6,w_RI_plus_20,weight,b5ff798e-e059-4d8b-a903-00a1fefc62ab,36,43,7,6.722,6.642,-0.08000000000000007,119,False
PL,nuscale_voygr6,w_RI_plus_20,weight,b789a244-7d29-4be3-afe4-2f45d7f11eab,47,49,2,5.819,5.729,-0.08999999999999986,61,False
TR,nuscale_voygr6,w_RI_plus_20,weight,b8875ff2-9e9d-4520-8879-c71468e9cc50,25,22,-3,6.891,6.913,0.02200000000000024,119,False
PL,nuscale_voygr6,w_RI_plus_20,weight,b8a00967-90a3-4a4e-9979-6b8651d87380,29,28,-1,6.291,6.201,-0.09000000000000075,61,False
PL,nuscale_voygr6,w_RI_plus_20,weight,b8bc6544-1571-4906-95e0-314d62c78a24,15,18,3,6.853,6.817,-0.03599999999999959,61,False
TR,nuscale_voygr6,w_RI_plus_20,weight,b90e80f9-66f3-4290-8aa2-518b8422aba0,112,110,-2,5.591,5.513,-0.07800000000000029,119,False
TR,nuscale_voygr6,w_RI_plus_20,weight,bac4a081-83dc-4aba-8076-b67bfc55f54c,95,95,0,6.016,5.967,-0.04900000000000038,119,False
TR,nuscale_voygr6,w_RI_plus_20,weight,bb2453b0-c76d-40ea-bcc4-870391f05b2f,118,118,0,5.2,5.135,-0.06500000000000039,119,False
TR,nuscale_voygr6,w_RI_plus_20,weight,bfadbe66-971d-4f64-b222-604a7ee6ac6b,16,14,-2,7.072,7.123,0.051000000000000156,119,False
RO,nuscale_voygr6,w_RI_plus_20,weight,c3790475-3d3b-4e2b-92ae-24503fe03e6b,8,10,2,6.491,6.414,-0.07699999999999996,22,False
PL,nuscale_voygr6,w_RI_plus_20,weight,c39819ef-6798-4c01-9a82-9eead65b5f56,22,22,0,6.691,6.626,-0.0649999999999995,61,False
PL,nuscale_voygr6,w_RI_plus_20,weight,c42c5942-264d-43a1-a9eb-95b00480eb1a,49,48,-1,5.816,5.73,-0.08599999999999941,61,False
UA,nuscale_voygr6,w_RI_plus_20,weight,c47eb6a3-49c1-4879-95b6-9bcd53b7af04,5,5,0,6.959,6.934,-0.024999999999999467,20,False
PL,nuscale_voygr6,w_RI_plus_20,weight,c4d7f628-c108-4496-ac02-6076ea3ae448,34,33,-1,6.082,6.008,-0.07399999999999984,61,False
TR,nuscale_voygr6,w_RI_plus_20,weight,c657c5c3-38a2-472d-8962-9e7cefcd2c1e,24,27,3,6.908,6.85,-0.05800000000000072,119,False
TR,nuscale_voygr6,w_RI_plus_20,weight,c6b846cb-3a01-4e17-9d51-da4b58fd1827,105,106,1,5.791,5.694,-0.09700000000000042,119,False
TR,nuscale_voygr6,w_RI_plus_20,weight,c7afd455-7beb-4d23-8d3b-e9a102782d2b,109,109,0,5.706,5.636,-0.07000000000000028,119,False
TR,nuscale_voygr6,w_RI_plus_20,weight,c8e1cc12-080a-4e01-925d-8fd6e4334856,96,94,-2,6.016,5.979,-0.03699999999999992,119,False
RS,nuscale_voygr6,w_RI_plus_20,weight,c8f15aca-174b-4be6-a6d9-abfa4685d10d,7,7,0,6.453,6.37,-0.08300000000000018,7,False
SK,nuscale_voygr6,w_RI_plus_20,weight,c97125b3-20ed-4e21-a853-b928644ec7dd,2,2,0,6.978,7.001,0.023000000000000576,5,False
TR,nuscale_voygr6,w_RI_plus_20,weight,c9c85786-eb26-4e7b-b280-83a54b7e834f,63,66,3,6.328,6.261,-0.06700000000000017,119,False
TR,nuscale_voygr6,w_RI_plus_20,weight,ca423571-d2ab-44d4-b5ce-3e649d9cc776,82,82,0,6.209,6.149,-0.05999999999999961,119,False
TR,nuscale_voygr6,w_RI_plus_20,weight,cb08e7b6-0af3-45d9-95c3-3832e7e2677c,44,44,0,6.628,6.59,-0.038000000000000256,119,False
