country_code,site_name,site_id,pop_density_5km,pop_density_16km,pop_density_25km,pop_density_80km,pop_total_5km,pop_total_16km,pop_total_25km,pop_total_80km,ri04_quality,ri04_comment,nearest_city_50k_km,nearest_city_name,nearest_city_pop,ri05_quality,ri05_comment,pop_growth_rate_pct,projected_pop_25km_60yr,ri06_quality,ri06_comment,prevailing_wind_dir,avg_wind_speed_ms,mixing_height_m,ri01_quality,ri01_comment,nearest_river_flow_m3s,ri02_quality,ri02_comment,aquifer_type,groundwater_flow_dir,ri03_quality,ri03_comment,fetched_at,run_id,source_db,merge_run_id
TR,Orhaneli power station,80b922cb-9e78-49aa-9d28-1dc84b1affef,72.58,39.7,54.96,180.85,5700,31922,107903,3635888,ghsl_pop_100m_r2023a,"5 km: 5,700 pop, 73 p/km²; 16 km: 31,922 pop, 40 p/km²; 25 km: 107,903 pop, 55 p/km²; 80 km: 3,635,888 pop, 181 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",,,,gisco_urau_2021,No city >50k within search radius; Cities >50k within 25 km: 0; Cities >50k within 80 km: 0; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1,2.575,118295,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2023, ""projected_pop_2030"": 88000000, ""projected_pop_2040"": 94000000, ""projected_pop_2050"": 97500000, ""projected_pop_2060"": 98000000, ""projected_pop_2080"": 95000000, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 40.2, ""old_age_dependency_2050"": 0.31, ""net_migration_rate_projected"": null, ""projection_source"": ""nso"", ""projection_variant"": ""medium"", ""spatial_level"": ""national""}}",N,1.01,422.37,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=N(0deg) | mean_speed=1.0m/s | mean_BLH=422m | p5_BLH=252m | stable_frac=0.747 | stability=[A=0.0% B=0.0% C=25.3% D=0.0% E=74.7% F=0.0%] | wind_rose_dominant=N | source=copernicus_era5,,,,alluvial,,medium,,2026-04-20 21:28:50.456171+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
TR,Orta Anadolu power station,f2e65fcf-afc4-4443-ac14-f15c8ffe48f3,68.53,14.87,10.68,165.26,5382,11960,20966,3322468,ghsl_pop_100m_r2023a,"5 km: 5,382 pop, 69 p/km²; 16 km: 11,960 pop, 15 p/km²; 25 km: 20,966 pop, 11 p/km²; 80 km: 3,322,468 pop, 165 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",,,,gisco_urau_2021,No city >50k within search radius; Cities >50k within 25 km: 0; Cities >50k within 80 km: 0; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1,-2.742,22987,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2023, ""projected_pop_2030"": 88000000, ""projected_pop_2040"": 94000000, ""projected_pop_2050"": 97500000, ""projected_pop_2060"": 98000000, ""projected_pop_2080"": 95000000, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 40.2, ""old_age_dependency_2050"": 0.31, ""net_migration_rate_projected"": null, ""projection_source"": ""nso"", ""projection_variant"": ""medium"", ""spatial_level"": ""national""}}",NNW,1.04,558.03,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=NNW(338deg) | mean_speed=1.0m/s | mean_BLH=558m | p5_BLH=241m | stable_frac=0.417 | stability=[A=0.0% B=1.1% C=57.2% D=0.0% E=41.7% F=0.0%] | wind_rose_dominant=NNW | source=copernicus_era5,,,,alluvial,,medium,,2026-04-20 21:28:50.467752+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
TR,Petkim power station,86996d34-c6e5-4097-ac28-ad2e5467f783,628.36,146.49,125.78,240.18,49346,117802,246946,4828524,ghsl_pop_100m_r2023a,"5 km: 49,346 pop, 628 p/km²; 16 km: 117,802 pop, 146 p/km²; 25 km: 246,946 pop, 126 p/km²; 80 km: 4,828,524 pop, 240 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",,,,gisco_urau_2021,No city >50k within search radius; Cities >50k within 25 km: 0; Cities >50k within 80 km: 0; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1,0.372,270726,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2023, ""projected_pop_2030"": 88000000, ""projected_pop_2040"": 94000000, ""projected_pop_2050"": 97500000, ""projected_pop_2060"": 98000000, ""projected_pop_2080"": 95000000, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 40.2, ""old_age_dependency_2050"": 0.31, ""net_migration_rate_projected"": null, ""projection_source"": ""nso"", ""projection_variant"": ""medium"", ""spatial_level"": ""national""}}",N,1.91,553.79,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=N(0deg) | mean_speed=1.9m/s | mean_BLH=554m | p5_BLH=382m | stable_frac=0.350 | stability=[A=0.0% B=0.0% C=65.0% D=0.0% E=35.0% F=0.0%] | wind_rose_dominant=N | source=copernicus_era5,,,,low permeability,,medium,,2026-04-20 21:28:50.479064+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
TR,Polat power station,231565d3-4f56-43ee-a357-1f4451c6fbc3,73.31,122.55,59.69,170.99,5757,98552,117196,3437595,ghsl_pop_100m_r2023a,"5 km: 5,757 pop, 73 p/km²; 16 km: 98,552 pop, 123 p/km²; 25 km: 117,196 pop, 60 p/km²; 80 km: 3,437,595 pop, 171 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",,,,gisco_urau_2021,No city >50k within search radius; Cities >50k within 25 km: 0; Cities >50k within 80 km: 0; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1,-0.348,128476,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2023, ""projected_pop_2030"": 88000000, ""projected_pop_2040"": 94000000, ""projected_pop_2050"": 97500000, ""projected_pop_2060"": 98000000, ""projected_pop_2080"": 95000000, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 40.2, ""old_age_dependency_2050"": 0.31, ""net_migration_rate_projected"": null, ""projection_source"": ""nso"", ""projection_variant"": ""medium"", ""spatial_level"": ""national""}}",NNE,0.92,584.11,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=NNE(22deg) | mean_speed=0.9m/s | mean_BLH=584m | p5_BLH=288m | stable_frac=0.383 | stability=[A=0.0% B=1.4% C=60.3% D=0.0% E=38.3% F=0.0%] | wind_rose_dominant=NNE | source=copernicus_era5,,,,sedimentary carbonates,,medium,,2026-04-20 21:28:50.492538+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
TR,Saltukova power station,2ed9363f-a9fe-46e5-8b92-c50b47a9077a,104.42,157.69,172.26,60.3,8200,126809,338203,1212341,ghsl_pop_100m_r2023a,"5 km: 8,200 pop, 104 p/km²; 16 km: 126,809 pop, 158 p/km²; 25 km: 338,203 pop, 172 p/km²; 80 km: 1,212,341 pop, 60 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",,,,gisco_urau_2021,No city >50k within search radius; Cities >50k within 25 km: 0; Cities >50k within 80 km: 0; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1,0.585,370769,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2023, ""projected_pop_2030"": 88000000, ""projected_pop_2040"": 94000000, ""projected_pop_2050"": 97500000, ""projected_pop_2060"": 98000000, ""projected_pop_2080"": 95000000, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 40.2, ""old_age_dependency_2050"": 0.31, ""net_migration_rate_projected"": null, ""projection_source"": ""nso"", ""projection_variant"": ""medium"", ""spatial_level"": ""national""}}",N,0.81,331.47,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=N(0deg) | mean_speed=0.8m/s | mean_BLH=331m | p5_BLH=218m | stable_frac=0.997 | stability=[A=0.0% B=0.0% C=0.3% D=0.0% E=99.7% F=0.0%] | wind_rose_dominant=N | source=copernicus_era5,,,,low permeability,,medium,,2026-04-20 21:28:50.505964+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
TR,Sanko Gölbaşı power station,c13aeeb7-05e5-4f00-9b4b-654e73e5150d,27.34,52.6,56.89,109.46,2147,42297,111697,2200611,ghsl_pop_100m_r2023a,"5 km: 2,147 pop, 27 p/km²; 16 km: 42,297 pop, 53 p/km²; 25 km: 111,697 pop, 57 p/km²; 80 km: 2,200,611 pop, 109 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",,,,gisco_urau_2021,No city >50k within search radius; Cities >50k within 25 km: 0; Cities >50k within 80 km: 0; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1,-0.121,122449,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2023, ""projected_pop_2030"": 88000000, ""projected_pop_2040"": 94000000, ""projected_pop_2050"": 97500000, ""projected_pop_2060"": 98000000, ""projected_pop_2080"": 95000000, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 40.2, ""old_age_dependency_2050"": 0.31, ""net_migration_rate_projected"": null, ""projection_source"": ""nso"", ""projection_variant"": ""medium"", ""spatial_level"": ""national""}}",WNW,1.01,606.88,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=WNW(292deg) | mean_speed=1.0m/s | mean_BLH=607m | p5_BLH=149m | stable_frac=0.486 | stability=[A=0.0% B=22.5% C=28.9% D=0.0% E=48.6% F=0.0%] | wind_rose_dominant=WNW | source=copernicus_era5,,,,low permeability,,medium,,2026-04-20 21:28:50.518641+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
TR,Sanko Yumurtalık power station,3e5f4317-6f40-44fb-bfa2-e21dc4d9922d,619.77,291.43,207.01,194.49,48672,234362,406422,3910074,ghsl_pop_100m_r2023a,"5 km: 48,672 pop, 620 p/km²; 16 km: 234,362 pop, 291 p/km²; 25 km: 406,422 pop, 207 p/km²; 80 km: 3,910,074 pop, 194 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",,,,gisco_urau_2021,No city >50k within search radius; Cities >50k within 25 km: 0; Cities >50k within 80 km: 0; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1,-0.504,445564,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2023, ""projected_pop_2030"": 88000000, ""projected_pop_2040"": 94000000, ""projected_pop_2050"": 97500000, ""projected_pop_2060"": 98000000, ""projected_pop_2080"": 95000000, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 40.2, ""old_age_dependency_2050"": 0.31, ""net_migration_rate_projected"": null, ""projection_source"": ""nso"", ""projection_variant"": ""medium"", ""spatial_level"": ""national""}}",SSW,1.07,378.73,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=SSW(202deg) | mean_speed=1.1m/s | mean_BLH=379m | p5_BLH=205m | stable_frac=0.842 | stability=[A=0.0% B=0.0% C=15.8% D=0.0% E=84.2% F=0.0%] | wind_rose_dominant=SSW | source=copernicus_era5,,,,alluvial,,medium,,2026-04-20 21:28:50.532430+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
TR,Saray Tekirdağ power station,db87ce6a-3802-44c5-945f-8a95d3cf111b,603.02,316.63,247.33,136.04,47356,254622,485575,2734852,ghsl_pop_100m_r2023a,"5 km: 47,356 pop, 603 p/km²; 16 km: 254,622 pop, 317 p/km²; 25 km: 485,575 pop, 247 p/km²; 80 km: 2,734,852 pop, 136 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",,,,gisco_urau_2021,No city >50k within search radius; Cities >50k within 25 km: 0; Cities >50k within 80 km: 0; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1,2.103,532348,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2023, ""projected_pop_2030"": 88000000, ""projected_pop_2040"": 94000000, ""projected_pop_2050"": 97500000, ""projected_pop_2060"": 98000000, ""projected_pop_2080"": 95000000, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 40.2, ""old_age_dependency_2050"": 0.31, ""net_migration_rate_projected"": null, ""projection_source"": ""nso"", ""projection_variant"": ""medium"", ""spatial_level"": ""national""}}",NNE,2.06,531.3,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=NNE(22deg) | mean_speed=2.1m/s | mean_BLH=531m | p5_BLH=392m | stable_frac=0.375 | stability=[A=0.0% B=0.0% C=62.5% D=0.0% E=37.5% F=0.0%] | wind_rose_dominant=NNE | source=copernicus_era5,,,,low permeability,,medium,,2026-04-20 21:28:50.545064+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
TR,Sarp Golvasi power station,d1863136-5ff4-4b4d-a9c0-6219e92d637d,21.67,141.24,67.6,123.99,1702,113581,132710,2492624,ghsl_pop_100m_r2023a,"5 km: 1,702 pop, 22 p/km²; 16 km: 113,581 pop, 141 p/km²; 25 km: 132,710 pop, 68 p/km²; 80 km: 2,492,624 pop, 124 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",,,,gisco_urau_2021,No city >50k within search radius; Cities >50k within 25 km: 0; Cities >50k within 80 km: 0; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1,-2.914,145501,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2023, ""projected_pop_2030"": 88000000, ""projected_pop_2040"": 94000000, ""projected_pop_2050"": 97500000, ""projected_pop_2060"": 98000000, ""projected_pop_2080"": 95000000, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 40.2, ""old_age_dependency_2050"": 0.31, ""net_migration_rate_projected"": null, ""projection_source"": ""nso"", ""projection_variant"": ""medium"", ""spatial_level"": ""national""}}",N,1.02,414.79,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=N(0deg) | mean_speed=1.0m/s | mean_BLH=415m | p5_BLH=185m | stable_frac=0.689 | stability=[A=0.0% B=0.0% C=31.1% D=0.0% E=68.9% F=0.0%] | wind_rose_dominant=N | source=copernicus_era5,,,,alluvial,,medium,,2026-04-20 21:28:50.558356+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
TR,Sedef II TES power station,b5ff798e-e059-4d8b-a903-00a1fefc62ab,887.59,328.33,208.18,196.76,69704,264030,408728,3955655,ghsl_pop_100m_r2023a,"5 km: 69,704 pop, 888 p/km²; 16 km: 264,030 pop, 328 p/km²; 25 km: 408,728 pop, 208 p/km²; 80 km: 3,955,655 pop, 197 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",,,,gisco_urau_2021,No city >50k within search radius; Cities >50k within 25 km: 0; Cities >50k within 80 km: 0; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1,-0.628,448083,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2023, ""projected_pop_2030"": 88000000, ""projected_pop_2040"": 94000000, ""projected_pop_2050"": 97500000, ""projected_pop_2060"": 98000000, ""projected_pop_2080"": 95000000, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 40.2, ""old_age_dependency_2050"": 0.31, ""net_migration_rate_projected"": null, ""projection_source"": ""nso"", ""projection_variant"": ""medium"", ""spatial_level"": ""national""}}",SSW,1.62,407.82,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=SSW(202deg) | mean_speed=1.6m/s | mean_BLH=408m | p5_BLH=284m | stable_frac=0.836 | stability=[A=0.0% B=0.0% C=16.4% D=0.0% E=83.6% F=0.0%] | wind_rose_dominant=SSW | source=copernicus_era5,,,,alluvial,,medium,,2026-04-20 21:28:50.571219+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
TR,Selena power station,3a06636d-c742-4b72-b9cd-21a4537c331b,62.22,85.55,286.24,180.08,4886,68799,561977,3620360,ghsl_pop_100m_r2023a,"5 km: 4,886 pop, 62 p/km²; 16 km: 68,799 pop, 86 p/km²; 25 km: 561,977 pop, 286 p/km²; 80 km: 3,620,360 pop, 180 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",,,,gisco_urau_2021,No city >50k within search radius; Cities >50k within 25 km: 0; Cities >50k within 80 km: 0; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1,0.875,616097,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2023, ""projected_pop_2030"": 88000000, ""projected_pop_2040"": 94000000, ""projected_pop_2050"": 97500000, ""projected_pop_2060"": 98000000, ""projected_pop_2080"": 95000000, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 40.2, ""old_age_dependency_2050"": 0.31, ""net_migration_rate_projected"": null, ""projection_source"": ""nso"", ""projection_variant"": ""medium"", ""spatial_level"": ""national""}}",SSW,1.07,378.73,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=SSW(202deg) | mean_speed=1.1m/s | mean_BLH=379m | p5_BLH=205m | stable_frac=0.842 | stability=[A=0.0% B=0.0% C=15.8% D=0.0% E=84.2% F=0.0%] | wind_rose_dominant=SSW | source=copernicus_era5,,,,alluvial,,medium,,2026-04-20 21:28:50.584400+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
TR,Şevketiye Lapseki power station,0ca4ff78-4113-4ad9-ac04-0fd541d42338,30.09,64.59,37.78,41.92,2363,51939,74168,842721,ghsl_pop_100m_r2023a,"5 km: 2,363 pop, 30 p/km²; 16 km: 51,939 pop, 65 p/km²; 25 km: 74,168 pop, 38 p/km²; 80 km: 842,721 pop, 42 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",,,,gisco_urau_2021,No city >50k within search radius; Cities >50k within 25 km: 0; Cities >50k within 80 km: 0; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1,0.888,81317,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2023, ""projected_pop_2030"": 88000000, ""projected_pop_2040"": 94000000, ""projected_pop_2050"": 97500000, ""projected_pop_2060"": 98000000, ""projected_pop_2080"": 95000000, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 40.2, ""old_age_dependency_2050"": 0.31, ""net_migration_rate_projected"": null, ""projection_source"": ""nso"", ""projection_variant"": ""medium"", ""spatial_level"": ""national""}}",NE,2.06,624.68,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=NE(45deg) | mean_speed=2.1m/s | mean_BLH=625m | p5_BLH=469m | stable_frac=0.131 | stability=[A=0.0% B=0.3% C=86.7% D=0.0% E=13.1% F=0.0%] | wind_rose_dominant=NE | source=copernicus_era5,,,,hard rocks,,medium,,2026-04-20 21:28:50.597511+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
TR,Seyitömer power station,94a5c55f-c499-41b1-81da-deaa36686399,72.31,47.18,132.48,96.39,5679,37942,260092,1937846,ghsl_pop_100m_r2023a,"5 km: 5,679 pop, 72 p/km²; 16 km: 37,942 pop, 47 p/km²; 25 km: 260,092 pop, 132 p/km²; 80 km: 1,937,846 pop, 96 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",,,,gisco_urau_2021,No city >50k within search radius; Cities >50k within 25 km: 0; Cities >50k within 80 km: 0; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1,-0.469,285147,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2023, ""projected_pop_2030"": 88000000, ""projected_pop_2040"": 94000000, ""projected_pop_2050"": 97500000, ""projected_pop_2060"": 98000000, ""projected_pop_2080"": 95000000, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 40.2, ""old_age_dependency_2050"": 0.31, ""net_migration_rate_projected"": null, ""projection_source"": ""nso"", ""projection_variant"": ""medium"", ""spatial_level"": ""national""}}",N,1.12,581.14,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=N(0deg) | mean_speed=1.1m/s | mean_BLH=581m | p5_BLH=291m | stable_frac=0.383 | stability=[A=0.0% B=1.1% C=60.6% D=0.0% E=38.3% F=0.0%] | wind_rose_dominant=N | source=copernicus_era5,,,,sedimentary carbonates,,medium,,2026-04-20 21:28:50.613854+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
TR,Silopi (Şırnak) power station,e05ff795-8984-4170-9874-5355b70985b1,33.27,224.78,316.36,163.87,2613,180757,621108,3294431,ghsl_pop_100m_r2023a,"5 km: 2,613 pop, 33 p/km²; 16 km: 180,757 pop, 225 p/km²; 25 km: 621,108 pop, 316 p/km²; 80 km: 3,294,431 pop, 164 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",,,,gisco_urau_2021,No city >50k within search radius; Cities >50k within 25 km: 0; Cities >50k within 80 km: 0; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1,3.939,680927,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2023, ""projected_pop_2030"": 88000000, ""projected_pop_2040"": 94000000, ""projected_pop_2050"": 97500000, ""projected_pop_2060"": 98000000, ""projected_pop_2080"": 95000000, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 40.2, ""old_age_dependency_2050"": 0.31, ""net_migration_rate_projected"": null, ""projection_source"": ""nso"", ""projection_variant"": ""medium"", ""spatial_level"": ""national""}}",NNE,0.61,525.75,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=NNE(22deg) | mean_speed=0.6m/s | mean_BLH=526m | p5_BLH=176m | stable_frac=0.558 | stability=[A=0.0% B=7.8% C=36.4% D=0.0% E=55.8% F=0.0%] | wind_rose_dominant=NNE | source=copernicus_era5,,,,karsts and chalkstones,,medium,,2026-04-20 21:28:50.625067+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
