country_code,site_name,site_id,ep01_composite_score,ep01_road_score,ep01_special_pop_score,ep01_geography_score,ep01_population_score,ep01_quality,ep01_comment,road_density_km_per_km2,total_road_km,has_motorway_access,ep02_quality,ep02_comment,major_river_barrier,waterway_count_epz,ep03_quality,ep03_comment,hospital_count_epz,prison_count_epz,care_home_count_epz,ep04_quality,ep04_comment,concurrent_hazard_notes,ep05_quality,ep05_comment,fetched_at,run_id,ep01_evacuation_feasible,ep01_terrain_score,ep03_gee_relief_16km_m,ep03_gee_mountain_barrier_score,ep03_cross_source_summary,source_db,merge_run_id
RS,Nikola Tesla power station,c8f15aca-174b-4be6-a6d9-abfa4685d10d,45.5,55.7,90.0,95.0,60.0,high,"DRV-02 composite: 45.5/100 (FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=60. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.561,1101.93,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",34,0,0,medium,"34 hospital/clinic, 0 prison, 0 care home within EPZ (total 34 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:49.076925+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
RS,Štavalj Power Station,296282b1-d079-4c1e-b2df-12c25128b963,44.0,15.5,90.0,10.0,80.0,high,"DRV-02 composite: 44.0/100 (FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=10; ep01_terrain=10; ep01_population=80. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.155,304.08,False,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=4 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,True,82,medium,"82 waterway(s), major river barrier: yes",2,0,0,medium,"2 hospital/clinic, 0 prison, 0 care home within EPZ (total 2 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:49.094214+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
SI,Sostanj power station,0750b80c-a54b-4ea5-b3e5-9dfb7309eca2,52.5,49.4,90.0,95.0,80.0,high,"DRV-02 composite: 52.5/100 (FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=80. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.457,897.17,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=1 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",8,0,0,medium,"8 hospital/clinic, 0 prison, 0 care home within EPZ (total 8 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:49.123379+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
SI,Te-Tol power station,4cf7f820-7ad9-411e-bf39-2bbef290aaf6,25.9,66.9,90.0,95.0,4.1,high,"DRV-02 composite: 25.9/100 (NOT FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=4. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.748,1469.21,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=2 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",81,4,1,medium,"81 hospital/clinic, 4 prison, 1 care home within EPZ (total 86 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:49.135636+00:00,audit_postlogging_20260421,False,10.0,,,,api,merge_phase2_20260421
SI,Trbovlje power station,008a3366-6f56-4c1a-ac5d-6b0c75b7c7fd,45.5,54.0,90.0,95.0,60.0,high,"DRV-02 composite: 45.5/100 (FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=60. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.534,1048.97,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=1 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",9,4,0,medium,"9 hospital/clinic, 4 prison, 0 care home within EPZ (total 13 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:49.150993+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
SK,Kosice power station,66edd8f5-e60a-412d-9b80-56496d1407b1,4.8,54.8,0.0,10.0,6.6,high,"DRV-02 composite: 4.8/100 (NOT FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=0; ep01_geography=10; ep01_terrain=10; ep01_population=7. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.547,1073.06,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,True,66,medium,"66 waterway(s), major river barrier: yes",59,2,0,medium,"59 hospital/clinic, 2 prison, 0 care home within EPZ",,,,2026-04-20 21:28:49.163492+00:00,audit_postlogging_20260421,False,10.0,,,,api,merge_phase2_20260421
SK,Martinska power station,06defca3-9105-437f-afd4-52f5603d9b8e,36.8,44.9,90.0,95.0,35.0,high,"DRV-02 composite: 36.8/100 (FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=35. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.382,749.64,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=3 | extreme_precip_months=0 | max_snowfall=0.2mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",20,2,0,medium,"20 hospital/clinic, 2 prison, 0 care home within EPZ (total 22 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:49.178164+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
SK,Novaky power station,c97125b3-20ed-4e21-a853-b928644ec7dd,44.0,43.3,90.0,10.0,80.0,high,"DRV-02 composite: 44.0/100 (FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=10; ep01_terrain=10; ep01_population=80. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.355,697.54,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=1 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,True,78,medium,"78 waterway(s), major river barrier: yes",12,0,0,medium,"12 hospital/clinic, 0 prison, 0 care home within EPZ (total 12 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:49.189830+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
SK,Trebisov power station,1719d38b-61e8-4b01-844b-3a2f85c8a186,45.5,47.7,90.0,95.0,60.0,high,"DRV-02 composite: 45.5/100 (FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=60. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.429,841.74,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",9,0,0,medium,"9 hospital/clinic, 0 prison, 0 care home within EPZ (total 9 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:49.202597+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
SK,U.S. Steel Kosice Works power station,a2d8261c-3d08-4015-946c-47dbddbd0b98,55.5,53.6,90.0,95.0,80.0,high,"DRV-02 composite: 55.5/100 (FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=30; ep01_population=80. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.527,1035.69,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",59,2,0,medium,"59 hospital/clinic, 2 prison, 0 care home within EPZ (total 61 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:49.214796+00:00,audit_postlogging_20260421,True,30.0,,,,api,merge_phase2_20260421
SK,Vojany I power station,770f1d3c-e5fd-493c-a376-e708d2abec6c,57.8,51.8,90.0,95.0,95.0,high,"DRV-02 composite: 57.8/100 (FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=95. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.496,974.43,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",36,1,0,medium,"36 hospital/clinic, 1 prison, 0 care home within EPZ (total 37 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:49.226747+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
TR,Ada Yesildag Enerji power station,d48d2f39-d58f-4299-9b2f-56d194d2d13b,48.4,46.4,90.0,95.0,35.0,high,"DRV-02 composite: 48.4/100 (FEASIBLE). Sub-scores: ep01_roads=46; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=35. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.406,798.0,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=1 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",6,1,0,medium,"6 hospital/clinic, 1 prison, 0 care home within EPZ (total 7 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:49.238332+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
TR,Ada Yumurtalık power station,4b11cac9-4fe0-4a2a-9c09-4fe9a0ac6015,36.8,46.8,90.0,95.0,35.0,high,"DRV-02 composite: 36.8/100 (FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=35. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.414,813.33,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.0mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",18,1,0,medium,"18 hospital/clinic, 1 prison, 0 care home within EPZ (total 19 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:49.264221+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
TR,Adana Akdeniz power station,44698c12-3c50-4602-8104-dafa5fd215b6,29.3,40.4,90.0,20.0,35.0,high,"DRV-02 composite: 29.2/100 (NOT FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=20; ep01_terrain=10; ep01_population=35. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.307,603.71,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.0mm/day | source=copernicus_era5,True,7,medium,"7 waterway(s), major river barrier: yes",17,0,0,medium,"17 hospital/clinic, 0 prison, 0 care home within EPZ (total 17 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:49.277695+00:00,audit_postlogging_20260421,False,10.0,,,,api,merge_phase2_20260421
TR,Adana Ceyhan power station,8a5dc384-e272-41ed-9868-a0686ac3fc7e,30.7,61.8,90.0,95.0,17.8,high,"DRV-02 composite: 30.7/100 (FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=18. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.663,1301.86,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.0mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",23,3,0,medium,"23 hospital/clinic, 3 prison, 0 care home within EPZ (total 26 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:49.288562+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
TR,Afşin-Elbistan power stations,e9bc02be-cf10-4b27-9b8a-0d4a954720e4,70.4,50.6,90.0,95.0,95.0,high,"DRV-02 composite: 70.4/100 (FEASIBLE). Sub-scores: ep01_roads=51; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=95. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.476,935.11,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=3 | extreme_precip_months=0 | max_snowfall=0.2mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",9,0,0,medium,"9 hospital/clinic, 0 prison, 0 care home within EPZ (total 9 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:49.300861+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
TR,Ağan power station,ce39538c-997e-4a7d-bc32-f164f50f9aa0,57.8,38.6,90.0,95.0,95.0,high,"DRV-02 composite: 57.8/100 (FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=95. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.286,560.74,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",9,0,0,medium,"9 hospital/clinic, 0 prison, 0 care home within EPZ (total 9 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:49.312654+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
TR,Akdeniz Enerji power station,5fa0dfa9-c272-444e-8e70-80ab55b5d36c,57.8,40.2,90.0,95.0,95.0,high,"DRV-02 composite: 57.8/100 (FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=95. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.303,594.04,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=2 | max_snowfall=0.0mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",1,0,0,medium,"1 hospital/clinic, 0 prison, 0 care home within EPZ (total 1 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:49.323277+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
TR,Aksa Akrilik power station,992a4bf0-3ff0-4f12-bb89-50dc9e8d7d35,45.5,80.6,90.0,95.0,60.0,high,"DRV-02 composite: 45.5/100 (FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=60. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",1.225,2405.89,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",82,2,1,medium,"82 hospital/clinic, 2 prison, 1 care home within EPZ (total 85 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:49.335886+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
TR,Albayrak Varaka Paper power station,cb825b0f-e315-4221-b194-43d5b472382d,52.5,73.1,90.0,95.0,80.0,high,"DRV-02 composite: 52.5/100 (FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=80. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.923,1812.9,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",21,2,0,medium,"21 hospital/clinic, 2 prison, 0 care home within EPZ (total 23 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:49.349088+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
TR,Aliağa Enka power station,bcb86777-4a54-4891-bb26-35b201bbd57d,45.5,59.0,90.0,95.0,60.0,high,"DRV-02 composite: 45.5/100 (FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=60. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.616,1209.99,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.0mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",9,12,0,medium,"9 hospital/clinic, 12 prison, 0 care home within EPZ (total 21 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:49.361886+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
TR,Alpu power station,9699244b-14c0-4e27-afd1-105494fccd60,57.8,32.6,90.0,95.0,95.0,high,"DRV-02 composite: 57.8/100 (FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=95. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.343,672.87,False,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",0,0,0,not_found,"0 hospital/clinic, 0 prison, 0 care home within EPZ (total 0 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:49.373571+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
TR,Amasra Bartın power station,9163ca37-1b31-409d-974f-9e7ed5e5f33d,44.0,45.6,90.0,10.0,80.0,high,"DRV-02 composite: 44.0/100 (FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=10; ep01_terrain=10; ep01_population=80. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.394,773.75,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,True,25,medium,"25 waterway(s), major river barrier: yes",6,1,0,medium,"6 hospital/clinic, 1 prison, 0 care home within EPZ (total 7 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:49.385270+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
TR,Ant Enerji power station,8782d6f2-5f9f-4c67-b9f2-6756857bd200,47.3,56.3,20.0,95.0,95.0,high,"DRV-02 composite: 47.2/100 (FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=20; ep01_geography=95; ep01_terrain=10; ep01_population=95. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.571,1120.52,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.0mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",4,0,0,medium,"4 hospital/clinic, 0 prison, 0 care home within EPZ",,,,2026-04-20 21:28:49.398248+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
TR,Astoria Ceyhan power station,b5a75ec8-a2fe-42ad-b33e-ea32e20ebdfb,57.8,58.2,90.0,95.0,95.0,high,"DRV-02 composite: 57.8/100 (FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=95. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.604,1185.54,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.0mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",24,3,0,medium,"24 hospital/clinic, 3 prison, 0 care home within EPZ (total 27 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:49.410151+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
TR,Atakaş power station,c6b846cb-3a01-4e17-9d51-da4b58fd1827,50.3,54.1,90.0,95.0,35.0,high,"DRV-02 composite: 50.3/100 (FEASIBLE). Sub-scores: ep01_roads=54; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=35. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.535,1049.79,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.0mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",20,2,0,medium,"20 hospital/clinic, 2 prison, 0 care home within EPZ (total 22 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:49.420938+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
TR,Atlas Enerji İskenderun power station,1ce7624e-1d72-4293-8ff4-09096b56ddd2,32.0,54.8,0.0,95.0,60.0,high,"DRV-02 composite: 32.0/100 (FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=0; ep01_geography=95; ep01_terrain=10; ep01_population=60. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.546,1071.24,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.0mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",24,2,0,medium,"24 hospital/clinic, 2 prison, 0 care home within EPZ",,,,2026-04-20 21:28:49.432506+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
TR,Avdan power station,c7afd455-7beb-4d23-8d3b-e9a102782d2b,24.5,71.0,90.0,95.0,0.0,high,"DRV-02 composite: 24.5/100 (NOT FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=0. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.84,1648.78,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",29,3,0,medium,"29 hospital/clinic, 3 prison, 0 care home within EPZ (total 32 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:49.443773+00:00,audit_postlogging_20260421,False,10.0,,,,api,merge_phase2_20260421
TR,Ayas power station,7a805295-0cd2-48be-972e-5282c996549c,36.8,41.8,90.0,95.0,35.0,high,"DRV-02 composite: 36.8/100 (FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=35. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.33,648.91,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.0mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",18,1,0,medium,"18 hospital/clinic, 1 prison, 0 care home within EPZ (total 19 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:49.454474+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
TR,Babadere power station,b8875ff2-9e9d-4520-8879-c71468e9cc50,57.8,50.1,90.0,95.0,95.0,high,"DRV-02 composite: 57.8/100 (FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=95. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.469,921.41,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=1 | max_snowfall=0.0mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",8,0,0,medium,"8 hospital/clinic, 0 prison, 0 care home within EPZ (total 8 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:49.465457+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
TR,Bandırma Elektrik power station,ba1f1f36-18b4-49ae-9882-f90418dc88ce,49.3,51.2,90.0,10.0,95.0,high,"DRV-02 composite: 49.2/100 (FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=10; ep01_terrain=10; ep01_population=95. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.486,954.31,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,True,52,medium,"52 waterway(s), major river barrier: yes",60,0,0,medium,"60 hospital/clinic, 0 prison, 0 care home within EPZ (total 60 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:49.477138+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
TR,Bandırma III power station,fecb62d9-6fb8-4f8d-83e3-78a7c75adb6e,57.8,65.9,90.0,95.0,95.0,high,"DRV-02 composite: 57.8/100 (FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=95. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.732,1437.35,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",9,0,0,medium,"9 hospital/clinic, 0 prison, 0 care home within EPZ (total 9 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:49.492800+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
TR,Bandırma Karat power station,bb2453b0-c76d-40ea-bcc4-870391f05b2f,29.3,46.2,90.0,95.0,13.8,high,"DRV-02 composite: 29.3/100 (NOT FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=14. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.404,792.32,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",51,3,0,medium,"51 hospital/clinic, 3 prison, 0 care home within EPZ (total 54 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:49.503796+00:00,audit_postlogging_20260421,False,10.0,,,,api,merge_phase2_20260421
