ranking_id,site_id,smr_key,composite_score,rank_position,passed_exclusionary,passed_avoidance,criteria_coverage,avg_confidence,sensitivity_stable,per_category_scores,run_id,ranked_at,composite_score_low,composite_score_high,weight_profile,site_name,country_code
2a68385d-f93f-44a5-8705-3d74c4954a58,f7dcdb63-26e6-44cd-b440-ec14fe507d90,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.526772+00:00,,,baseline,Borsod power station,HU
e17d3985-a964-493a-8d83-5f423cff9f0e,997474f6-9bfd-4abd-a2ac-d8618db8f0b4,nuscale_voygr6,,,False,True,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.534288+00:00,,,baseline,Mohacs power station,HU
3747940f-577c-4e95-aa0a-4936279c750f,e1649639-2e45-4226-9c7a-783d2dcb6724,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.538010+00:00,,,baseline,Pecs power station,HU
819d2aa3-f253-4ad5-9f0d-4edebba98830,ef2ee2ae-e73e-490c-aa07-746543fe20e6,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.611237+00:00,,,baseline,Lodz-4 power station,PL
6a2adb50-7cc6-427b-9ea0-06e856a45bc9,6ddc2960-3d72-4d5f-b358-56d1c54f47e0,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.882613+00:00,,,baseline,İsken Sugözü power station,TR
25b803e0-6430-4f0a-8c74-092f6f4ea038,b3eb5dd2-98cf-40c4-b9ee-2a86fd066093,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.545448+00:00,,,baseline,Kuchurgan power station,MD
96230c98-aa83-49fd-91b6-fbe59aff2923,b8bc6544-1571-4906-95e0-314d62c78a24,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.620702+00:00,,,baseline,Ostrołęka power station,PL
d7900854-1693-4938-a5ce-ded100af6a95,a9385c82-79b7-4f8d-b609-0a12ed946fe6,nuscale_voygr6,,,False,True,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.553115+00:00,,,baseline,Pljevlja power station,ME
0162b154-9dc8-48e5-9f19-2c0695eeae00,2981a12d-3444-4301-96ba-a63ef50bec3e,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.625708+00:00,,,baseline,Polaniec power station,PL
cfc8966e-9e1d-4bca-835c-62ad13e6c5fa,ca423571-d2ab-44d4-b5ce-3e649d9cc776,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.891085+00:00,,,baseline,Kandilli power station,TR
22ad9b16-9082-4783-84ae-04f09b8f8dc7,756218bb-3f16-443e-b6c6-400cd0ce2f87,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.560712+00:00,,,baseline,Oslomej power station,MK
c9051095-71a6-4b99-bdf8-ebce841b70e0,8e485f8a-5c68-4541-ab1d-77783f6fcb2d,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.565908+00:00,,,baseline,Belchatow power station,PL
9d696cd2-1195-4271-b4e9-3351ee396949,a91dfe3d-93e0-43a1-99d2-41abdd1fc2ce,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.574575+00:00,,,baseline,Chorzow Elcho power station,PL
78158627-6be0-48c7-b3ac-a8a1fc769005,a6b51b4f-ba1d-49cd-bc99-8898acdbeb78,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.576635+00:00,,,baseline,Czeczott power station,PL
c08e712e-b5b3-46b7-a279-bbebfb45f948,40b4334a-7ba4-4ed8-aa8e-3c405599fbd7,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.630973+00:00,,,baseline,Poznan Karolin power station,PL
c731c987-79a8-4d18-9a6f-c6939505ce57,bfadbe66-971d-4f64-b222-604a7ee6ac6b,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.892922+00:00,,,baseline,Kangal Etyemez power station,TR
46fff179-dd4c-4433-a76a-c72e86ff8c6c,0fec985c-c66e-40af-a123-a9ba4db269bb,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.896056+00:00,,,baseline,Karaburun power station,TR
46460c90-c662-4e34-be59-0b71e3d67034,40650551-0c9c-45ea-bac6-befdb0cb5909,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.588253+00:00,,,baseline,Gorzow power station,PL
8f3fbae4-0e9c-458c-8de7-861657e5941c,cf918ba6-6226-479f-b04c-b3c67885c0ba,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.904859+00:00,,,baseline,Kipas MMP power station,TR
fa72e078-c278-4fa1-ab3e-654e334c3064,c39819ef-6798-4c01-9a82-9eead65b5f56,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.597111+00:00,,,baseline,Konin power station,PL
771474a2-5a36-4daa-b697-edf98c65baae,27fc89b3-ee57-44ac-8073-a700bc8d12e8,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.601408+00:00,,,baseline,Lagisza power station,PL
6ff06c37-f510-44bc-baff-bdd42212beb9,ee332928-87b2-4e7b-9203-20e402bc551f,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.638604+00:00,,,baseline,Pulawy ZAP Works power station,PL
b2ad32a7-efbd-4606-bca5-949fbc30c2f1,ebc0f461-acfa-47da-8094-5b15ea3e25a0,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.605665+00:00,,,baseline,Leczna Power Station (Enea),PL
30f4f3a3-b2b3-4b99-9923-6572dfef22d0,8dd8db4c-b62d-4f6b-a2ee-70a9ed785e7a,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.609849+00:00,,,baseline,Lodz-3 power station,PL
70d6a3eb-487b-4ff7-8421-34d1114a367f,a67255dd-8134-418e-9377-e28516c53722,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.644410+00:00,,,baseline,Siekierki power station,PL
090c1b5a-9269-4836-96d3-c5dab34e1d39,f8f9f43d-6a3b-445d-818e-ca82a90ace65,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.653142+00:00,,,baseline,Szczecin power station,PL
fc09cce2-b860-4e4f-91d2-c95bdc33e602,76cd9b7f-7613-4fd4-95ab-bf534a2e2f5e,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.908379+00:00,,,baseline,Kireçlik power station,TR
c09fc61e-82b8-404a-bf6c-1eefea8378b3,3d2d4c37-eb9d-4b35-a8b1-b3f485bc3e3f,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.656695+00:00,,,baseline,Tychy power station,PL
3e0711db-ffdb-492b-9c43-bb6c0753aa6e,166f5fcc-1cc4-4cf5-9e52-59e7ce1557c6,nuscale_voygr6,,,False,True,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.924947+00:00,,,baseline,METES power station,TR
ae0ac383-2139-4b05-9f2e-3b37b7ecb330,e2c23866-db1e-4316-82b5-7e3fe50c3c09,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.629250+00:00,,,baseline,Pomorzany power station,PL
0c0631a8-b987-495f-96cb-60c5527b8f8f,cdc888ad-fd51-4710-a5ab-3cd0fe9ddb48,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.635487+00:00,,,baseline,Pulawy power station (Grupa Azoty),PL
9ea441e7-3732-48d9-a844-1eeb84bc4955,0049a899-af5f-41cd-86ae-2ba729b6365f,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.927950+00:00,,,baseline,Muğla power station,TR
961aaa53-9ba4-4191-8819-6902c20a1403,a7eeee6e-e14a-40ba-80b6-75ed2e170b20,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.642126+00:00,,,baseline,Siechnice power station,PL
18e8a2ff-657a-43d2-891e-0942f4f6783a,f5be4e73-938d-4fe2-b585-5090ec780670,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.648228+00:00,,,baseline,Skawina power station,PL
c4b66886-7c5a-4f69-bf5d-3bc09719f681,cd84938d-eea8-47a1-8ea6-2e9f943e5914,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.655080+00:00,,,baseline,Turów power station,PL
4155c1e0-a706-4621-aa5c-64917545c46f,dc87cdf1-9936-4a59-a5e9-b5e360173490,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.658463+00:00,,,baseline,Wroclaw power station,PL
8e7f96a6-499c-47bb-90b3-52c30a90a809,d40cdaf1-49e4-4c59-a6c8-2402cd2bf006,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.663766+00:00,,,baseline,Zeran power station,PL
87f50201-9ae7-483e-bf3f-906a94cd4f59,dac2a974-a2de-46c5-b581-03985a9ae7d0,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.670644+00:00,,,baseline,Bacau CHP power station,RO
7c1a594a-de04-44c5-b14e-82956b6f7e36,a4fa3246-27d6-4740-898c-bdf9dadcb88c,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.682430+00:00,,,baseline,Craiova II power station,RO
f0e60d18-9151-4f17-8caf-e3c93818eaa7,6aed2eac-1c97-40c5-b842-fb15fd510f35,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.689481+00:00,,,baseline,Giurgiu power station,RO
2cced95b-36d7-47fc-bf2d-741d72cb54c1,aff5ffe6-fe7a-4de7-afad-9d4645a64cd9,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.684488+00:00,,,baseline,Doicesti power station,RO
c453ab99-78c6-46ec-8dcc-63c295711af4,8781d874-5923-4795-9c9f-b2a6c709025a,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.687730+00:00,,,baseline,Galati Power Station,RO
4df832aa-4909-4027-ba19-7c5671e02598,1d8be6d0-f3a5-4b32-9d46-3526289731f8,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.693308+00:00,,,baseline,Iasi-2 power station,RO
ec099a82-4347-4b3d-bd88-0a85f413f79f,3e5f4317-6f40-44fb-bfa2-e21dc4d9922d,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.943828+00:00,,,baseline,Sanko Yumurtalık power station,TR
3ed221c0-d10d-4d48-bd27-c61c43dbfa6c,6c428b2a-ad09-448b-b24c-22465929d69c,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.698465+00:00,,,baseline,Oradea power station,RO
e70075b5-bdb4-4547-a92f-550c40470f3c,958e4d82-853a-41f1-a442-94b4c4314221,nuscale_voygr6,,,False,True,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.704386+00:00,,,baseline,Rovinari power station,RO
ba7512ef-9226-4bc2-aac8-78e4ff8af30c,d498ded8-449c-4672-8bb9-0ed6c8fef775,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.706217+00:00,,,baseline,Slatina power station,RO
0487d076-247e-497a-978f-39049eccc49d,d1863136-5ff4-4b4d-a9c0-6219e92d637d,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.947110+00:00,,,baseline,Sarp Golvasi power station,TR
ca1a41df-dbc0-4a83-b76a-97b923f226be,e43af28e-a3d3-4047-a9cf-f3b0990754b4,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.709527+00:00,,,baseline,Târgu Jiu Thermal Plant,RO
e49f7682-77b3-40f8-9330-277e78e440fe,5d53da59-04c8-43e6-b29e-220bea4d9eb7,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.713561+00:00,,,baseline,Despotovac power station,RS
563e0705-3e95-4f9f-a0c3-106f29c22fb5,0182ec25-0df9-4e4b-9861-d76a332bc282,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.715488+00:00,,,baseline,Kolubara A power station,RS
562d1048-57fa-4e75-a0a6-7a0f1a7f2e39,06defca3-9105-437f-afd4-52f5603d9b8e,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.735131+00:00,,,baseline,Martinska power station,SK
c22a541b-638c-4fc6-a1cc-0e9b8af5b7ab,770f1d3c-e5fd-493c-a376-e708d2abec6c,nuscale_voygr6,,,False,True,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.741708+00:00,,,baseline,Vojany I power station,SK
53113bbe-c079-4834-ae66-6d96f5a809e1,2b03f2e2-64ac-4262-bbff-7a536bda5722,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.723253+00:00,,,baseline,Morava power station,RS
9b8f45cf-7473-4114-91aa-fb277981e7dc,0ca4ff78-4113-4ad9-ac04-0fd541d42338,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.952510+00:00,,,baseline,Şevketiye Lapseki power station,TR
12e26073-610c-4e69-8d65-aaac2048ab9e,66edd8f5-e60a-412d-9b80-56496d1407b1,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.733692+00:00,,,baseline,Kosice power station,SK
9e7cce08-1f3b-4260-9146-d33c47e02731,1719d38b-61e8-4b01-844b-3a2f85c8a186,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.738382+00:00,,,baseline,Trebisov power station,SK
d1694c7c-cb47-45cb-af00-77d5332d3fa8,e9bc02be-cf10-4b27-9b8a-0d4a954720e4,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.750936+00:00,,,baseline,Afşin-Elbistan power stations,TR
66b49575-5fe7-4bcf-9f6b-69470b93233d,ce39538c-997e-4a7d-bc32-f164f50f9aa0,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.752680+00:00,,,baseline,Ağan power station,TR
a5cef3ed-843f-4dda-b4ec-043aa66eb5db,9163ca37-1b31-409d-974f-9e7ed5e5f33d,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.766021+00:00,,,baseline,Amasra Bartın power station,TR
f64a9cd8-2ca3-4af3-92db-02cc2b3a5ad9,b5a75ec8-a2fe-42ad-b33e-ea32e20ebdfb,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.769947+00:00,,,baseline,Astoria Ceyhan power station,TR
9d80e6e2-037f-4d5d-b058-fc3c7a710370,b8875ff2-9e9d-4520-8879-c71468e9cc50,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.779215+00:00,,,baseline,Babadere power station,TR
1ac17c3f-cd9f-421f-857a-67dfab2b6037,bb2453b0-c76d-40ea-bcc4-870391f05b2f,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.785183+00:00,,,baseline,Bandırma Karat power station,TR
f7aacea6-c0ab-4496-8c2c-b6fd6451fce0,7b4d3f8f-a644-48a3-93f9-cd3c154dc5c2,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.795063+00:00,,,baseline,Burnaz power station,TR
08cd67b4-d9f3-4996-9ceb-85e78c52206c,8b16dc60-1a2b-4b2c-bcad-1c334d246ae3,nuscale_voygr6,,,False,True,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.806732+00:00,,,baseline,Çatalağzı power station,TR
99d1cd3e-e4db-45b0-bb71-15c8974ebe27,674deb4f-110c-4120-bea0-5f0711da3ea1,nuscale_voygr6,,,False,True,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.808432+00:00,,,baseline,Çayırhan power station,TR
1fbddea6-927b-43a9-afe8-1c28ef669b46,28c80d72-dd9e-4fbf-a2c7-d48d49ca61dc,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.820897+00:00,,,baseline,Demirtaş power station,TR
6a0d08b2-ec67-443b-8b04-2bb947ea2e47,bddb4fb7-c01d-4b71-bc30-1896b88298bf,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.817020+00:00,,,baseline,Çırpılar power station,TR
96cc97ec-c242-4d18-a91c-948c4cb74870,9a6447f2-2887-4cce-a115-dc773d7f6eb1,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.962552+00:00,,,baseline,Soma Kolin power station,TR
bee96df7-c306-47e4-b532-8cbf6b8c68d9,161660e7-3ccf-4704-b452-b126599700a0,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.830045+00:00,,,baseline,DOSAB cogeneration plant,TR
83d5ba40-e463-4fca-bbe5-fe469f866252,b90e80f9-66f3-4290-8aa2-518b8422aba0,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.841871+00:00,,,baseline,Eti Maden Bandirma power station,TR
0b7ff246-bdb0-4323-b6da-23f1ee0cbf69,cb08e7b6-0af3-45d9-95c3-3832e7e2677c,nuscale_voygr6,,,False,True,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.845884+00:00,,,baseline,Filyos power station,TR
002a3bc6-9492-47bb-a524-a6c79c0e9efc,5a19f424-1a15-44e6-bf1b-c2c5886ac1bf,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.861432+00:00,,,baseline,Gürmin Enerji Amasya power station,TR
16169748-36e7-48c7-baac-28ba6130be2e,0947a4c8-4fc1-492f-9c66-2c9a993c7fb0,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.872565+00:00,,,baseline,HEMA Amasra power station,TR
df53ad05-44fd-4b7b-b352-970d8b37a431,746fc66e-d31f-4c5d-bf5c-ab5031b04b15,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.877821+00:00,,,baseline,İÇDAŞ Biga power station,TR
d0f0133c-bbfc-491c-8bbc-152821cab398,1624a526-07d8-44a4-8ed7-3b035b748f03,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.884449+00:00,,,baseline,İskenderun power station,TR
35dfdee3-6ef9-40ec-8591-1dac0fb0bb4c,56b8e2a3-1885-431f-9fd1-4cd3bebfad61,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.887777+00:00,,,baseline,Iztek Ceyhan Komur power station,TR
372b23e6-0843-4a6a-9525-9fa7b7b282ce,a6478cb9-5b8c-4d64-bbe6-3d3ed6a3da2c,nuscale_voygr6,,,False,True,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.897552+00:00,,,baseline,Karapinar Konya Şeker power station,TR
e1e25790-7c32-4afe-b236-a2d50ae70d84,8dd46a05-6e0c-4009-90ad-bd5909c25622,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.899546+00:00,,,baseline,Kardemir Karabük Demir Çelik power station,TR
