run_id,site_id,smr_key,scope_country_code,band,top5pct_hit_rate,top10pct_hit_rate,top30pct_hit_rate,scenarios_total,scenarios_scored,created_at,site_name,country_code
p16_20260425T141705_5037b797,993ccce2-d5e1-498d-827d-8dbfeb42582b,nuscale_voygr6,RS,A,0.8667,0.8667,1.0,15,15,2026-04-25 14:18:55.339331+00:00,Kostolac power station,RS
p16_20260425T141705_5037b797,0182ec25-0df9-4e4b-9861-d76a332bc282,nuscale_voygr6,RS,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.339332+00:00,Kolubara A power station,RS
p16_20260425T141705_5037b797,d30af109-79cb-4ab5-a878-6f574b58116a,nuscale_voygr6,RS,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.339333+00:00,Kolubara B power station,RS
p16_20260425T141705_5037b797,5d4aee8d-9e73-4987-907a-d092e0ba92ed,nuscale_voygr6,RS,H,0.0,0.0,0.0,15,15,2026-04-25 14:18:55.339333+00:00,Kovin power station,RS
p16_20260425T141705_5037b797,2b03f2e2-64ac-4262-bbff-7a536bda5722,nuscale_voygr6,RS,H,0.1333,0.1333,0.1333,15,14,2026-04-25 14:18:55.339332+00:00,Morava power station,RS
p16_20260425T141705_5037b797,c8f15aca-174b-4be6-a6d9-abfa4685d10d,nuscale_voygr6,RS,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.339333+00:00,Nikola Tesla power station,RS
p16_20260425T141705_5037b797,296282b1-d079-4c1e-b2df-12c25128b963,nuscale_voygr6,RS,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.339333+00:00,Štavalj Power Station,RS
p16_20260425T141705_5037b797,770f1d3c-e5fd-493c-a376-e708d2abec6c,nuscale_voygr6,SK,A,1.0,1.0,1.0,14,14,2026-04-25 14:18:55.343576+00:00,Vojany I power station,SK
p16_20260425T141705_5037b797,06defca3-9105-437f-afd4-52f5603d9b8e,nuscale_voygr6,SK,H,0.0,0.0,0.0,14,14,2026-04-25 14:18:55.343577+00:00,Martinska power station,SK
p16_20260425T141705_5037b797,c97125b3-20ed-4e21-a853-b928644ec7dd,nuscale_voygr6,SK,H,0.0,0.0,0.0,14,14,2026-04-25 14:18:55.343578+00:00,Novaky power station,SK
p16_20260425T141705_5037b797,1719d38b-61e8-4b01-844b-3a2f85c8a186,nuscale_voygr6,SK,H,0.0,0.0,0.0,14,14,2026-04-25 14:18:55.343578+00:00,Trebisov power station,SK
p16_20260425T141705_5037b797,a2d8261c-3d08-4015-946c-47dbddbd0b98,nuscale_voygr6,SK,H,0.0,0.0,0.0,14,14,2026-04-25 14:18:55.343578+00:00,U.S. Steel Kosice Works power station,SK
p16_20260425T141705_5037b797,778e0750-19f9-426e-a6c7-e0e30645fb97,nuscale_voygr6,TR,A,0.9333,1.0,1.0,15,15,2026-04-25 14:18:55.464005+00:00,Çoban Yıldız power station,TR
p16_20260425T141705_5037b797,ad0c8590-c672-43f2-a813-1217a10f7d2d,nuscale_voygr6,TR,A,1.0,1.0,1.0,15,15,2026-04-25 14:18:55.464002+00:00,Konya Karapınar power station,TR
p16_20260425T141705_5037b797,5fa0dfa9-c272-444e-8e70-80ab55b5d36c,nuscale_voygr6,TR,B,0.1333,0.8667,1.0,15,15,2026-04-25 14:18:55.464005+00:00,Akdeniz Enerji power station,TR
p16_20260425T141705_5037b797,142cad75-648a-495d-8c10-792351e72126,nuscale_voygr6,TR,B,0.1333,0.9333,1.0,15,15,2026-04-25 14:18:55.464005+00:00,Eren-1 power station,TR
p16_20260425T141705_5037b797,9699244b-14c0-4e27-afd1-105494fccd60,nuscale_voygr6,TR,D,0.0,0.0,0.9333,15,15,2026-04-25 14:18:55.464007+00:00,Alpu power station,TR
p16_20260425T141705_5037b797,d12e7ffc-4cd3-4ff4-81da-ae360d59409b,nuscale_voygr6,TR,D,0.0,0.0,0.9333,15,15,2026-04-25 14:18:55.464008+00:00,Çebi Enerji power station,TR
p16_20260425T141705_5037b797,c657c5c3-38a2-472d-8962-9e7cefcd2c1e,nuscale_voygr6,TR,D,0.0,0.0,0.9333,15,15,2026-04-25 14:18:55.464008+00:00,Diler (Akbayir) Elbistan power station,TR
p16_20260425T141705_5037b797,cb08e7b6-0af3-45d9-95c3-3832e7e2677c,nuscale_voygr6,TR,D,0.1333,0.1333,0.9333,15,14,2026-04-25 14:18:55.464006+00:00,Filyos power station,TR
p16_20260425T141705_5037b797,e780e4ac-0506-4186-9b58-0f378f878345,nuscale_voygr6,TR,D,0.0,0.1333,0.9333,15,14,2026-04-25 14:18:55.464006+00:00,Gerze power station,TR
p16_20260425T141705_5037b797,cc635340-954c-4428-9fa1-14383c7faceb,nuscale_voygr6,TR,D,0.0,0.0,0.9333,15,15,2026-04-25 14:18:55.464008+00:00,İÇDAŞ Bekirli power station,TR
p16_20260425T141705_5037b797,bfadbe66-971d-4f64-b222-604a7ee6ac6b,nuscale_voygr6,TR,D,0.0,0.1333,0.8667,15,14,2026-04-25 14:18:55.464007+00:00,Kangal Etyemez power station,TR
p16_20260425T141705_5037b797,0248611c-b745-404f-ad50-c2870882c7a1,nuscale_voygr6,TR,D,0.0,0.1333,0.9333,15,14,2026-04-25 14:18:55.464006+00:00,Kangal power station,TR
p16_20260425T141705_5037b797,d1863136-5ff4-4b4d-a9c0-6219e92d637d,nuscale_voygr6,TR,D,0.0,0.1333,0.8,15,14,2026-04-25 14:18:55.464007+00:00,Sarp Golvasi power station,TR
p16_20260425T141705_5037b797,e03c394f-1c08-4101-b1fe-f6662fe4b424,nuscale_voygr6,TR,D,0.0,0.1333,0.7333,15,14,2026-04-25 14:18:55.464007+00:00,Sinop Akfen power station,TR
p16_20260425T141705_5037b797,d6cb5642-d5ec-4a15-bc6b-8be4cb0a382e,nuscale_voygr6,TR,D,0.1333,0.2,1.0,15,15,2026-04-25 14:18:55.464005+00:00,Yeşilovacık power station,TR
p16_20260425T141705_5037b797,57c0c830-725f-46ee-9322-0a4a3ad9efda,nuscale_voygr6,TR,D,0.0,0.1333,0.8,15,14,2026-04-25 14:18:55.464007+00:00,Yüksek Gölovası power station,TR
p16_20260425T141705_5037b797,d48d2f39-d58f-4299-9b2f-56d194d2d13b,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464027+00:00,Ada Yesildag Enerji power station,TR
p16_20260425T141705_5037b797,4b11cac9-4fe0-4a2a-9c09-4fe9a0ac6015,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464018+00:00,Ada Yumurtalık power station,TR
p16_20260425T141705_5037b797,8a5dc384-e272-41ed-9868-a0686ac3fc7e,nuscale_voygr6,TR,H,0.0,0.0,0.1333,15,14,2026-04-25 14:18:55.464011+00:00,Adana Ceyhan power station,TR
p16_20260425T141705_5037b797,e9bc02be-cf10-4b27-9b8a-0d4a954720e4,nuscale_voygr6,TR,H,0.0,0.0,0.1333,15,14,2026-04-25 14:18:55.464012+00:00,Afşin-Elbistan power stations,TR
p16_20260425T141705_5037b797,ce39538c-997e-4a7d-bc32-f164f50f9aa0,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464026+00:00,Ağan power station,TR
p16_20260425T141705_5037b797,cb825b0f-e315-4221-b194-43d5b472382d,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464026+00:00,Albayrak Varaka Paper power station,TR
p16_20260425T141705_5037b797,9163ca37-1b31-409d-974f-9e7ed5e5f33d,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464023+00:00,Amasra Bartın power station,TR
p16_20260425T141705_5037b797,8782d6f2-5f9f-4c67-b9f2-6756857bd200,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464022+00:00,Ant Enerji power station,TR
p16_20260425T141705_5037b797,b5a75ec8-a2fe-42ad-b33e-ea32e20ebdfb,nuscale_voygr6,TR,H,0.0,0.0,0.1333,15,14,2026-04-25 14:18:55.464012+00:00,Astoria Ceyhan power station,TR
p16_20260425T141705_5037b797,c6b846cb-3a01-4e17-9d51-da4b58fd1827,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464025+00:00,Atakaş power station,TR
p16_20260425T141705_5037b797,1ce7624e-1d72-4293-8ff4-09096b56ddd2,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464014+00:00,Atlas Enerji İskenderun power station,TR
p16_20260425T141705_5037b797,7a805295-0cd2-48be-972e-5282c996549c,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464021+00:00,Ayas power station,TR
p16_20260425T141705_5037b797,b8875ff2-9e9d-4520-8879-c71468e9cc50,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464025+00:00,Babadere power station,TR
p16_20260425T141705_5037b797,fecb62d9-6fb8-4f8d-83e3-78a7c75adb6e,nuscale_voygr6,TR,H,0.0,0.0,0.1333,15,14,2026-04-25 14:18:55.464013+00:00,Bandırma III power station,TR
p16_20260425T141705_5037b797,1289753b-43db-4058-8fe1-6e38b5fb01b5,nuscale_voygr6,TR,H,0.0,0.0667,0.1333,15,14,2026-04-25 14:18:55.464008+00:00,Barbaros-1 power station,TR
p16_20260425T141705_5037b797,2350bab4-9869-43f1-b62f-a4d5aea77ef5,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,15,2026-04-25 14:18:55.464015+00:00,Biga power station,TR
p16_20260425T141705_5037b797,75f807aa-8278-43a3-8654-730713b96001,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464020+00:00,Bingöl power station,TR
p16_20260425T141705_5037b797,2b6a65d3-efb0-44d8-b88b-9aad311f4ac4,nuscale_voygr6,TR,H,0.0,0.0,0.1333,15,14,2026-04-25 14:18:55.464009+00:00,Bolu Göynük power station,TR
p16_20260425T141705_5037b797,7b4d3f8f-a644-48a3-93f9-cd3c154dc5c2,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464021+00:00,Burnaz power station,TR
p16_20260425T141705_5037b797,3bc834ed-5c2b-47d6-b555-2e20b9044053,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464017+00:00,Bursa power station,TR
p16_20260425T141705_5037b797,e71ec827-7143-48dd-8c8a-8e81705fa971,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464028+00:00,Çalışkan Ceyhan power station,TR
p16_20260425T141705_5037b797,28980273-0ba6-4c8c-b080-7ff9b33cc4c9,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464015+00:00,Çan-2 power station,TR
p16_20260425T141705_5037b797,dd413ee8-a6f2-4e7c-8e6c-6d0ed8637d83,nuscale_voygr6,TR,H,0.0,0.0,0.1333,15,14,2026-04-25 14:18:55.464012+00:00,Çankırı Orta power station,TR
p16_20260425T141705_5037b797,fc307877-758b-4dbf-afbe-abfc4a778155,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464029+00:00,Çankırı Yıldızlar power station,TR
p16_20260425T141705_5037b797,8b16dc60-1a2b-4b2c-bcad-1c334d246ae3,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464022+00:00,Çatalağzı power station,TR
p16_20260425T141705_5037b797,674deb4f-110c-4120-bea0-5f0711da3ea1,nuscale_voygr6,TR,H,0.0,0.0,0.1333,15,14,2026-04-25 14:18:55.464010+00:00,Çayırhan power station,TR
p16_20260425T141705_5037b797,a4af3789-2c40-41fc-a3ec-3b8d2fc6c645,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464024+00:00,Çelikler Yumurtalık power station,TR
p16_20260425T141705_5037b797,a96dc545-41a9-4b0d-a7a3-f40ef711e5e3,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464024+00:00,Cenal power station,TR
p16_20260425T141705_5037b797,5067ece3-b204-495e-81c1-90a523252547,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464018+00:00,DETES 1 power station,TR
p16_20260425T141705_5037b797,3f1ad930-cffb-4991-badd-773db74b890c,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464017+00:00,EMBA Hunutlu power station,TR
p16_20260425T141705_5037b797,f92bc907-9b9b-4d21-92fd-1705bd71128c,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464028+00:00,Ergene power station,TR
p16_20260425T141705_5037b797,17568f0f-91fd-4efe-b4df-2c7cc5d80b7d,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464014+00:00,Evrese power station,TR
p16_20260425T141705_5037b797,829f61ff-0ad1-4288-8dd9-e41abbd0b6a7,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464022+00:00,Gebze Çolakoğlu power station,TR
p16_20260425T141705_5037b797,c9c85786-eb26-4e7b-b280-83a54b7e834f,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464026+00:00,Gölovası power station,TR
p16_20260425T141705_5037b797,53481b7f-5b85-4bab-be04-4866c2e72c12,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464019+00:00,Güney Akdeniz power station,TR
p16_20260425T141705_5037b797,d5151598-5a1a-4697-8147-592845ffef6c,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,15,2026-04-25 14:18:55.464027+00:00,Güreci power station,TR
p16_20260425T141705_5037b797,5a19f424-1a15-44e6-bf1b-c2c5886ac1bf,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464019+00:00,Gürmin Enerji Amasya power station,TR
p16_20260425T141705_5037b797,0947a4c8-4fc1-492f-9c66-2c9a993c7fb0,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464013+00:00,HEMA Amasra power station,TR
p16_20260425T141705_5037b797,746fc66e-d31f-4c5d-bf5c-ab5031b04b15,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464020+00:00,İÇDAŞ Biga power station,TR
p16_20260425T141705_5037b797,3819acc8-761d-49ba-89e7-967d3d37ec0e,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464016+00:00,Irmak power station,TR
p16_20260425T141705_5037b797,6ddc2960-3d72-4d5f-b358-56d1c54f47e0,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464020+00:00,İsken Sugözü power station,TR
p16_20260425T141705_5037b797,56b8e2a3-1885-431f-9fd1-4cd3bebfad61,nuscale_voygr6,TR,H,0.0,0.0,0.1333,15,14,2026-04-25 14:18:55.464010+00:00,Iztek Ceyhan Komur power station,TR
p16_20260425T141705_5037b797,55cfe45b-6357-40f9-8623-e9916f91f839,nuscale_voygr6,TR,H,0.0,0.0,0.1333,15,14,2026-04-25 14:18:55.464010+00:00,Kahramanmaraş Anadolu power station,TR
p16_20260425T141705_5037b797,ca423571-d2ab-44d4-b5ce-3e649d9cc776,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464026+00:00,Kandilli power station,TR
p16_20260425T141705_5037b797,0fec985c-c66e-40af-a123-a9ba4db269bb,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464014+00:00,Karaburun power station,TR
p16_20260425T141705_5037b797,a6478cb9-5b8c-4d64-bbe6-3d3ed6a3da2c,nuscale_voygr6,TR,H,0.0,0.0,0.1333,15,14,2026-04-25 14:18:55.464011+00:00,Karapinar Konya Şeker power station,TR
p16_20260425T141705_5037b797,8dd46a05-6e0c-4009-90ad-bd5909c25622,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464022+00:00,Kardemir Karabük Demir Çelik power station,TR
p16_20260425T141705_5037b797,d020ac37-4f23-41b1-8f1e-b425b5769424,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464027+00:00,Kirazlıdere power complex,TR
p16_20260425T141705_5037b797,76cd9b7f-7613-4fd4-95ab-bf534a2e2f5e,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464020+00:00,Kireçlik power station,TR
p16_20260425T141705_5037b797,5b6be56c-d981-470c-a979-13a8764a34b8,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,15,2026-04-25 14:18:55.464019+00:00,Kıvanç power station,TR
p16_20260425T141705_5037b797,2a3aad60-2bff-4206-8275-f6e2029f9278,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464016+00:00,Kütahya Domaniç power station,TR
p16_20260425T141705_5037b797,bac4a081-83dc-4aba-8076-b67bfc55f54c,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464025+00:00,Lüminer Enerji power station,TR
p16_20260425T141705_5037b797,c8e1cc12-080a-4e01-925d-8fd6e4334856,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,15,2026-04-25 14:18:55.464025+00:00,Meda power station,TR
p16_20260425T141705_5037b797,1820429d-bd95-4e56-a6db-d9bb57e2ae07,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464014+00:00,Mersin Gülnar power station,TR
p16_20260425T141705_5037b797,42d5b3fd-7d07-409b-9154-4441695b7901,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464017+00:00,Mert power station,TR
p16_20260425T141705_5037b797,166f5fcc-1cc4-4cf5-9e52-59e7ce1557c6,nuscale_voygr6,TR,H,0.0,0.0,0.1333,15,14,2026-04-25 14:18:55.464009+00:00,METES power station,TR
p16_20260425T141705_5037b797,b588126a-42d6-49dc-b227-9283af5a2578,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464024+00:00,Misis Adana power station,TR
p16_20260425T141705_5037b797,0049a899-af5f-41cd-86ae-2ba729b6365f,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464013+00:00,Muğla power station,TR
p16_20260425T141705_5037b797,5ed91c1b-0a1b-4a4c-9b2b-f6bdc8ff9770,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,15,2026-04-25 14:18:55.464019+00:00,Namal power station,TR
p16_20260425T141705_5037b797,21ccc44f-3244-4e7f-9654-eae424288200,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464015+00:00,Naren Karabiga power station,TR
p16_20260425T141705_5037b797,f2e65fcf-afc4-4443-ac14-f15c8ffe48f3,nuscale_voygr6,TR,H,0.0,0.0,0.1333,15,14,2026-04-25 14:18:55.464012+00:00,Orta Anadolu power station,TR
p16_20260425T141705_5037b797,231565d3-4f56-43ee-a357-1f4451c6fbc3,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464015+00:00,Polat power station,TR
p16_20260425T141705_5037b797,2ed9363f-a9fe-46e5-8b92-c50b47a9077a,nuscale_voygr6,TR,H,0.0,0.0,0.1333,15,14,2026-04-25 14:18:55.464010+00:00,Saltukova power station,TR
p16_20260425T141705_5037b797,db87ce6a-3802-44c5-945f-8a95d3cf111b,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464027+00:00,Saray Tekirdağ power station,TR
p16_20260425T141705_5037b797,b5ff798e-e059-4d8b-a903-00a1fefc62ab,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464024+00:00,Sedef II TES power station,TR
p16_20260425T141705_5037b797,3a06636d-c742-4b72-b9cd-21a4537c331b,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,15,2026-04-25 14:18:55.464016+00:00,Selena power station,TR
p16_20260425T141705_5037b797,0ca4ff78-4113-4ad9-ac04-0fd541d42338,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464013+00:00,Şevketiye Lapseki power station,TR
p16_20260425T141705_5037b797,94a5c55f-c499-41b1-81da-deaa36686399,nuscale_voygr6,TR,H,0.0,0.0,0.1333,15,14,2026-04-25 14:18:55.464011+00:00,Seyitömer power station,TR
p16_20260425T141705_5037b797,cf9150af-0325-44d8-bbaf-493e742f2e2b,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464026+00:00,Şırnak Galata power station,TR
p16_20260425T141705_5037b797,98019711-a8c3-424a-870e-00d4fea75ed1,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464023+00:00,Şırnak Silopi (CİNER) power station,TR
p16_20260425T141705_5037b797,9a6447f2-2887-4cce-a115-dc773d7f6eb1,nuscale_voygr6,TR,H,0.0,0.0,0.1333,15,14,2026-04-25 14:18:55.464011+00:00,Soma Kolin power station,TR
p16_20260425T141705_5037b797,96129c93-83a6-4b1c-929b-bfccba86a796,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464023+00:00,Suluova power station,TR
p16_20260425T141705_5037b797,43f99d45-6635-4392-a522-4a06445fdaf2,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464017+00:00,Teyo Tufanbeyli power station,TR
p16_20260425T141705_5037b797,44362378-9c74-44af-8a08-be4877f50e97,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464018+00:00,Tosyalı İskenderun power station,TR
p16_20260425T141705_5037b797,9eb693f6-6994-4937-bc4d-e8213baa5d47,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464023+00:00,Trakya Emba power station,TR
p16_20260425T141705_5037b797,6c9571c4-5d3b-4f88-a7be-fa8c21425eeb,nuscale_voygr6,TR,H,0.0,0.0,0.1333,15,14,2026-04-25 14:18:55.464010+00:00,Tufanbeyli power station,TR
p16_20260425T141705_5037b797,2ec95392-978d-4a43-85b9-af3282c212ba,nuscale_voygr6,TR,H,0.0,0.0667,0.1333,15,14,2026-04-25 14:18:55.464009+00:00,Tunçbilek power station,TR
p16_20260425T141705_5037b797,ddc8bb9c-bf77-4075-b38c-600fb072acf8,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464028+00:00,Uluköy power station,TR
p16_20260425T141705_5037b797,d3f986d9-a023-4d43-a0fb-03361f310873,nuscale_voygr6,TR,H,0.0,0.0,0.1333,15,14,2026-04-25 14:18:55.464012+00:00,Umut power station,TR
p16_20260425T141705_5037b797,381221dd-76da-4adf-9b19-5da9f0779c22,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464016+00:00,Vize power station,TR
p16_20260425T141705_5037b797,52028d4f-7796-4463-832e-cff2e439c96a,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464018+00:00,Yenidere power station,TR
p16_20260425T141705_5037b797,737b6d06-1d0c-4ae6-9683-ab3fea192b32,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464020+00:00,Yeniköy power station,TR
p16_20260425T141705_5037b797,e8b6e342-2011-4343-b415-a8bf08501499,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464028+00:00,Yeniyurt power station,TR
p16_20260425T141705_5037b797,225656d9-8709-4c2f-9992-1e4f20a6fce8,nuscale_voygr6,TR,H,0.0,0.0,0.2,15,14,2026-04-25 14:18:55.464009+00:00,Yıldırım Elazığ power station,TR
p16_20260425T141705_5037b797,91f28dbb-16bd-449b-a20a-dc2b70cf2e66,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464023+00:00,Yumurtalık IC İçtaş power station,TR
p16_20260425T141705_5037b797,48149515-0774-404d-b273-790b660a8d90,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464018+00:00,Yunus Emre power station,TR
p16_20260425T141705_5037b797,772e2484-419b-47de-9739-924ac371ad10,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464021+00:00,Zafer power station,TR
p16_20260425T141705_5037b797,1f305180-6bbf-4758-9a98-78bc9e96e195,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464015+00:00,ZETES power stations,TR
p16_20260425T141705_5037b797,fa6b7ac3-c1bf-478f-8d0a-1f357ea480cf,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464029+00:00,Zonguldak Modern power station,TR
p16_20260425T141705_5037b797,7cc9cffa-e4e4-4546-902d-c8f4800dbdb2,nuscale_voygr6,TR,H,0.0,0.0,0.0,15,14,2026-04-25 14:18:55.464021+00:00,Zorlu Akçakoca power station,TR
p16_20260425T141705_5037b797,447a9ea1-47fa-48a3-93f2-a77cbd629ac7,nuscale_voygr6,UA,A,1.0,1.0,1.0,14,14,2026-04-25 14:18:55.482292+00:00,Starobesheve power station,UA
p16_20260425T141705_5037b797,c47eb6a3-49c1-4879-95b6-9bcd53b7af04,nuscale_voygr6,UA,D,0.0,0.0,1.0,14,14,2026-04-25 14:18:55.482294+00:00,Burshtyn power station,UA
p16_20260425T141705_5037b797,5ed0a674-a292-44bc-997f-5c1990da1235,nuscale_voygr6,UA,D,0.0,0.0,0.7857,14,14,2026-04-25 14:18:55.482294+00:00,Dobrotvir power station,UA
p16_20260425T141705_5037b797,3657989a-61ae-4fe3-9e8b-6ba7e68f8c59,nuscale_voygr6,UA,D,0.0,0.0,0.7857,14,14,2026-04-25 14:18:55.482294+00:00,Vuglegirska power station,UA
p16_20260425T141705_5037b797,29b3a802-7ef1-4722-ad59-b1511b1b0075,nuscale_voygr6,UA,D,0.0,0.0,1.0,14,14,2026-04-25 14:18:55.482293+00:00,Zmiivska power station,UA
p16_20260425T141705_5037b797,e4c6a713-99e6-4fdf-afaa-d456779c504c,nuscale_voygr6,UA,H,0.0,0.0,0.0,14,14,2026-04-25 14:18:55.482297+00:00,Chernihiv power station,UA
p16_20260425T141705_5037b797,fb7d4d9a-3f27-4b50-9941-6a8fccd25e9a,nuscale_voygr6,UA,H,0.0,0.0,0.0,14,14,2026-04-25 14:18:55.482297+00:00,Kalush power station,UA
p16_20260425T141705_5037b797,83fede8b-5f92-429d-920d-9a8928a74780,nuscale_voygr6,UA,H,0.0,0.0,0.0,14,14,2026-04-25 14:18:55.482296+00:00,Kryvorizka power station,UA
p16_20260425T141705_5037b797,46b96bc3-b190-4045-9c86-eb674e2ea35e,nuscale_voygr6,UA,H,0.0,0.1429,0.1429,14,14,2026-04-25 14:18:55.482295+00:00,Kurakhov power station,UA
p16_20260425T141705_5037b797,cec871bd-c7f6-4444-b0da-9b3a9ecc6963,nuscale_voygr6,UA,H,0.0,0.0,0.0,14,14,2026-04-25 14:18:55.482296+00:00,Ladyzhyn power station,UA
p16_20260425T141705_5037b797,4e45df00-0d28-44d0-9697-3fa33d76fc88,nuscale_voygr6,UA,H,0.0,0.0,0.0,14,14,2026-04-25 14:18:55.482295+00:00,Luganskaya power station,UA
p16_20260425T141705_5037b797,3bd2a957-ff3b-4bfd-9dba-808279edccb9,nuscale_voygr6,UA,H,0.0,0.0,0.0,14,14,2026-04-25 14:18:55.482295+00:00,Myronivskyi power station,UA
