run_id,criterion_a,criterion_b,pearson,spearman,max_abs,n_pairs,flagged,threshold,created_at
p16_20260425T141705_5037b797,NH-07,NH-09,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985260+00:00
p16_20260425T141705_5037b797,NH-07,NH-10,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985260+00:00
p16_20260425T141705_5037b797,NH-07,NH-11,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985261+00:00
p16_20260425T141705_5037b797,NH-07,NH-12,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985261+00:00
p16_20260425T141705_5037b797,NH-07,NH-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985261+00:00
p16_20260425T141705_5037b797,NH-07,NH-14,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985261+00:00
p16_20260425T141705_5037b797,NH-07,NS-01,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985262+00:00
p16_20260425T141705_5037b797,NH-07,NS-02,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985259+00:00
p16_20260425T141705_5037b797,NH-07,NS-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985262+00:00
p16_20260425T141705_5037b797,NH-07,NS-04,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985262+00:00
p16_20260425T141705_5037b797,NH-07,NS-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985263+00:00
p16_20260425T141705_5037b797,NH-07,NS-06,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985263+00:00
p16_20260425T141705_5037b797,NH-07,NS-07,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985263+00:00
p16_20260425T141705_5037b797,NH-07,NS-08,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985263+00:00
p16_20260425T141705_5037b797,NH-07,NS-09,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985264+00:00
p16_20260425T141705_5037b797,NH-07,NS-10,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985264+00:00
p16_20260425T141705_5037b797,NH-07,NS-11,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985264+00:00
p16_20260425T141705_5037b797,NH-07,NS-12,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985264+00:00
p16_20260425T141705_5037b797,NH-07,NS-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985264+00:00
p16_20260425T141705_5037b797,NH-07,RI-01,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985262+00:00
p16_20260425T141705_5037b797,NH-07,RI-02,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985259+00:00
p16_20260425T141705_5037b797,NH-07,RI-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985258+00:00
p16_20260425T141705_5037b797,NH-07,RI-04,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985258+00:00
p16_20260425T141705_5037b797,NH-07,RI-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985254+00:00
p16_20260425T141705_5037b797,NH-07,RI-06,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985255+00:00
p16_20260425T141705_5037b797,NH-08,NH-09,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985254+00:00
p16_20260425T141705_5037b797,NH-08,NH-10,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985254+00:00
p16_20260425T141705_5037b797,NH-08,NH-11,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985252+00:00
p16_20260425T141705_5037b797,NH-08,NH-12,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985253+00:00
p16_20260425T141705_5037b797,NH-08,NH-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985253+00:00
p16_20260425T141705_5037b797,NH-08,NH-14,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985253+00:00
p16_20260425T141705_5037b797,NH-08,NS-01,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985253+00:00
p16_20260425T141705_5037b797,NH-08,NS-02,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985255+00:00
p16_20260425T141705_5037b797,NH-08,NS-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985254+00:00
p16_20260425T141705_5037b797,NH-08,NS-04,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985256+00:00
p16_20260425T141705_5037b797,NH-08,NS-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985256+00:00
p16_20260425T141705_5037b797,NH-08,NS-06,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985256+00:00
p16_20260425T141705_5037b797,NH-08,NS-07,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985256+00:00
p16_20260425T141705_5037b797,NH-08,NS-08,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985256+00:00
p16_20260425T141705_5037b797,NH-08,NS-09,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985257+00:00
p16_20260425T141705_5037b797,NH-08,NS-10,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985257+00:00
p16_20260425T141705_5037b797,NH-08,NS-11,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985257+00:00
p16_20260425T141705_5037b797,NH-08,NS-12,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985258+00:00
p16_20260425T141705_5037b797,NH-08,NS-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985258+00:00
p16_20260425T141705_5037b797,NH-08,RI-01,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985265+00:00
p16_20260425T141705_5037b797,NH-08,RI-02,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985260+00:00
p16_20260425T141705_5037b797,NH-08,RI-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985265+00:00
p16_20260425T141705_5037b797,NH-08,RI-04,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985271+00:00
p16_20260425T141705_5037b797,NH-08,RI-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985271+00:00
p16_20260425T141705_5037b797,NH-08,RI-06,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985272+00:00
p16_20260425T141705_5037b797,NH-09,NH-10,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985272+00:00
p16_20260425T141705_5037b797,NH-09,NH-11,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985272+00:00
p16_20260425T141705_5037b797,NH-09,NH-12,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985272+00:00
p16_20260425T141705_5037b797,NH-09,NH-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985273+00:00
p16_20260425T141705_5037b797,NH-09,NH-14,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985273+00:00
p16_20260425T141705_5037b797,NH-09,NS-01,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985273+00:00
p16_20260425T141705_5037b797,NH-09,NS-02,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985273+00:00
p16_20260425T141705_5037b797,NH-09,NS-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985273+00:00
p16_20260425T141705_5037b797,NH-09,NS-04,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985271+00:00
p16_20260425T141705_5037b797,NH-09,NS-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985274+00:00
p16_20260425T141705_5037b797,NH-09,NS-06,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985274+00:00
p16_20260425T141705_5037b797,NH-09,NS-07,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985274+00:00
p16_20260425T141705_5037b797,NH-09,NS-08,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985275+00:00
p16_20260425T141705_5037b797,NH-09,NS-09,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985275+00:00
p16_20260425T141705_5037b797,NH-09,NS-10,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985275+00:00
p16_20260425T141705_5037b797,NH-09,NS-11,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985275+00:00
p16_20260425T141705_5037b797,NH-09,NS-12,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985276+00:00
p16_20260425T141705_5037b797,NH-09,NS-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985276+00:00
p16_20260425T141705_5037b797,NH-09,RI-01,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985265+00:00
p16_20260425T141705_5037b797,NH-09,RI-02,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985276+00:00
p16_20260425T141705_5037b797,NH-09,RI-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985274+00:00
p16_20260425T141705_5037b797,NH-09,RI-04,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985271+00:00
p16_20260425T141705_5037b797,NH-09,RI-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985268+00:00
p16_20260425T141705_5037b797,NH-09,RI-06,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985271+00:00
p16_20260425T141705_5037b797,NH-10,NH-11,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985266+00:00
p16_20260425T141705_5037b797,NH-10,NH-12,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985266+00:00
p16_20260425T141705_5037b797,NH-10,NH-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985266+00:00
p16_20260425T141705_5037b797,NH-10,NH-14,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985266+00:00
p16_20260425T141705_5037b797,NH-10,NS-01,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985266+00:00
p16_20260425T141705_5037b797,NH-10,NS-02,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985267+00:00
p16_20260425T141705_5037b797,NH-10,NS-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985267+00:00
p16_20260425T141705_5037b797,NH-10,NS-04,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985267+00:00
p16_20260425T141705_5037b797,NH-10,NS-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985267+00:00
p16_20260425T141705_5037b797,NH-10,NS-06,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985268+00:00
p16_20260425T141705_5037b797,NH-10,NS-07,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985265+00:00
p16_20260425T141705_5037b797,NH-10,NS-08,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985268+00:00
p16_20260425T141705_5037b797,NH-10,NS-09,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985268+00:00
p16_20260425T141705_5037b797,NH-10,NS-10,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985269+00:00
p16_20260425T141705_5037b797,NH-10,NS-11,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985269+00:00
p16_20260425T141705_5037b797,NH-10,NS-12,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985269+00:00
p16_20260425T141705_5037b797,NH-10,NS-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985269+00:00
p16_20260425T141705_5037b797,NH-10,RI-01,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985269+00:00
p16_20260425T141705_5037b797,NH-10,RI-02,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985270+00:00
p16_20260425T141705_5037b797,NH-10,RI-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985270+00:00
p16_20260425T141705_5037b797,NH-10,RI-04,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985270+00:00
p16_20260425T141705_5037b797,NH-10,RI-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985270+00:00
p16_20260425T141705_5037b797,NH-10,RI-06,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985300+00:00
p16_20260425T141705_5037b797,NH-11,NH-12,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985255+00:00
p16_20260425T141705_5037b797,NH-11,NH-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985300+00:00
p16_20260425T141705_5037b797,NH-11,NH-14,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985324+00:00
p16_20260425T141705_5037b797,NH-11,NS-01,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985330+00:00
p16_20260425T141705_5037b797,NH-11,NS-02,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985330+00:00
p16_20260425T141705_5037b797,NH-11,NS-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985330+00:00
p16_20260425T141705_5037b797,NH-11,NS-04,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985331+00:00
p16_20260425T141705_5037b797,NH-11,NS-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985331+00:00
p16_20260425T141705_5037b797,NH-11,NS-06,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985331+00:00
p16_20260425T141705_5037b797,NH-11,NS-07,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985331+00:00
p16_20260425T141705_5037b797,NH-11,NS-08,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985331+00:00
p16_20260425T141705_5037b797,NH-11,NS-09,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985332+00:00
p16_20260425T141705_5037b797,NH-11,NS-10,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985332+00:00
p16_20260425T141705_5037b797,NH-11,NS-11,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985330+00:00
p16_20260425T141705_5037b797,NH-11,NS-12,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985332+00:00
p16_20260425T141705_5037b797,NH-11,NS-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985333+00:00
p16_20260425T141705_5037b797,NH-11,RI-01,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985333+00:00
p16_20260425T141705_5037b797,NH-11,RI-02,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985333+00:00
p16_20260425T141705_5037b797,NH-11,RI-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985333+00:00
p16_20260425T141705_5037b797,NH-11,RI-04,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985333+00:00
p16_20260425T141705_5037b797,NH-11,RI-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985334+00:00
p16_20260425T141705_5037b797,NH-11,RI-06,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985334+00:00
p16_20260425T141705_5037b797,NH-12,NH-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985334+00:00
p16_20260425T141705_5037b797,NH-12,NH-14,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985334+00:00
p16_20260425T141705_5037b797,NH-12,NS-01,0.063,0.0633,0.0633,2904,False,0.7,2026-04-25 14:18:59.985226+00:00
p16_20260425T141705_5037b797,NH-12,NS-02,0.0246,0.0178,0.0246,2904,False,0.7,2026-04-25 14:18:59.985245+00:00
p16_20260425T141705_5037b797,NH-12,NS-03,0.1068,0.1072,0.1072,2904,False,0.7,2026-04-25 14:18:59.985213+00:00
p16_20260425T141705_5037b797,NH-12,NS-04,0.0854,0.084,0.0854,2904,False,0.7,2026-04-25 14:18:59.985218+00:00
p16_20260425T141705_5037b797,NH-12,NS-05,-0.0357,-0.0225,0.0357,2904,False,0.7,2026-04-25 14:18:59.985239+00:00
p16_20260425T141705_5037b797,NH-12,NS-06,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985335+00:00
p16_20260425T141705_5037b797,NH-12,NS-07,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985332+00:00
p16_20260425T141705_5037b797,NH-12,NS-08,0.0573,0.0619,0.0619,2904,False,0.7,2026-04-25 14:18:59.985226+00:00
p16_20260425T141705_5037b797,NH-12,NS-09,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985329+00:00
p16_20260425T141705_5037b797,NH-12,NS-10,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985326+00:00
p16_20260425T141705_5037b797,NH-12,NS-11,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985329+00:00
p16_20260425T141705_5037b797,NH-12,NS-12,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985324+00:00
p16_20260425T141705_5037b797,NH-12,NS-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985324+00:00
p16_20260425T141705_5037b797,NH-12,RI-01,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985324+00:00
p16_20260425T141705_5037b797,NH-12,RI-02,-0.0547,-0.0743,0.0743,2904,False,0.7,2026-04-25 14:18:59.985222+00:00
p16_20260425T141705_5037b797,NH-12,RI-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985325+00:00
p16_20260425T141705_5037b797,NH-12,RI-04,0.0109,0.0022,0.0109,2904,False,0.7,2026-04-25 14:18:59.985251+00:00
p16_20260425T141705_5037b797,NH-12,RI-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985325+00:00
p16_20260425T141705_5037b797,NH-12,RI-06,0.1285,0.1154,0.1285,2904,False,0.7,2026-04-25 14:18:59.985209+00:00
p16_20260425T141705_5037b797,NH-13,NH-14,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985325+00:00
p16_20260425T141705_5037b797,NH-13,NS-01,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985325+00:00
p16_20260425T141705_5037b797,NH-13,NS-02,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985326+00:00
p16_20260425T141705_5037b797,NH-13,NS-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985326+00:00
p16_20260425T141705_5037b797,NH-13,NS-04,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985326+00:00
p16_20260425T141705_5037b797,NH-13,NS-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985324+00:00
p16_20260425T141705_5037b797,NH-13,NS-06,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985326+00:00
p16_20260425T141705_5037b797,NH-13,NS-07,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985327+00:00
p16_20260425T141705_5037b797,NH-13,NS-08,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985327+00:00
p16_20260425T141705_5037b797,NH-13,NS-09,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985327+00:00
p16_20260425T141705_5037b797,NH-13,NS-10,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985327+00:00
p16_20260425T141705_5037b797,NH-13,NS-11,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985328+00:00
p16_20260425T141705_5037b797,NH-13,NS-12,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985328+00:00
p16_20260425T141705_5037b797,NH-13,NS-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985328+00:00
p16_20260425T141705_5037b797,NH-13,RI-01,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985328+00:00
p16_20260425T141705_5037b797,NH-13,RI-02,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985329+00:00
p16_20260425T141705_5037b797,NH-13,RI-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985329+00:00
p16_20260425T141705_5037b797,NH-13,RI-04,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985335+00:00
p16_20260425T141705_5037b797,NH-13,RI-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985329+00:00
p16_20260425T141705_5037b797,NH-13,RI-06,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985335+00:00
p16_20260425T141705_5037b797,NH-14,NS-01,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985341+00:00
p16_20260425T141705_5037b797,NH-14,NS-02,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985342+00:00
p16_20260425T141705_5037b797,NH-14,NS-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985342+00:00
p16_20260425T141705_5037b797,NH-14,NS-04,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985342+00:00
p16_20260425T141705_5037b797,NH-14,NS-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985342+00:00
p16_20260425T141705_5037b797,NH-14,NS-06,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985342+00:00
p16_20260425T141705_5037b797,NH-14,NS-07,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985343+00:00
p16_20260425T141705_5037b797,NH-14,NS-08,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985343+00:00
p16_20260425T141705_5037b797,NH-14,NS-09,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985343+00:00
p16_20260425T141705_5037b797,NH-14,NS-10,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985343+00:00
p16_20260425T141705_5037b797,NH-14,NS-11,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985344+00:00
p16_20260425T141705_5037b797,NH-14,NS-12,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985341+00:00
p16_20260425T141705_5037b797,NH-14,NS-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985344+00:00
p16_20260425T141705_5037b797,NH-14,RI-01,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985344+00:00
p16_20260425T141705_5037b797,NH-14,RI-02,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985344+00:00
p16_20260425T141705_5037b797,NH-14,RI-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985345+00:00
p16_20260425T141705_5037b797,NH-14,RI-04,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985345+00:00
p16_20260425T141705_5037b797,NH-14,RI-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985345+00:00
p16_20260425T141705_5037b797,NH-14,RI-06,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985345+00:00
p16_20260425T141705_5037b797,NS-01,NS-02,0.1497,0.1266,0.1497,2904,False,0.7,2026-04-25 14:18:59.985204+00:00
p16_20260425T141705_5037b797,NS-01,NS-03,0.2122,0.2088,0.2122,2904,False,0.7,2026-04-25 14:18:59.985198+00:00
p16_20260425T141705_5037b797,NS-01,NS-04,0.2434,0.2332,0.2434,2904,False,0.7,2026-04-25 14:18:59.985195+00:00
p16_20260425T141705_5037b797,NS-01,NS-05,-0.0214,-0.0284,0.0284,2904,False,0.7,2026-04-25 14:18:59.985243+00:00
p16_20260425T141705_5037b797,NS-01,NS-06,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985346+00:00
p16_20260425T141705_5037b797,NS-01,NS-07,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985346+00:00
p16_20260425T141705_5037b797,NS-01,NS-08,0.3004,0.3204,0.3204,2904,False,0.7,2026-04-25 14:18:59.985188+00:00
p16_20260425T141705_5037b797,NS-01,NS-09,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985346+00:00
p16_20260425T141705_5037b797,NS-01,NS-10,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985346+00:00
p16_20260425T141705_5037b797,NS-01,NS-11,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985344+00:00
p16_20260425T141705_5037b797,NS-01,NS-12,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985341+00:00
p16_20260425T141705_5037b797,NS-01,NS-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985338+00:00
p16_20260425T141705_5037b797,NS-01,RI-01,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985341+00:00
p16_20260425T141705_5037b797,NS-01,RI-02,0.2382,0.2453,0.2453,2904,False,0.7,2026-04-25 14:18:59.985194+00:00
p16_20260425T141705_5037b797,NS-01,RI-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985336+00:00
p16_20260425T141705_5037b797,NS-01,RI-04,-0.0078,0.0022,0.0078,2904,False,0.7,2026-04-25 14:18:59.985252+00:00
p16_20260425T141705_5037b797,NS-01,RI-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985336+00:00
p16_20260425T141705_5037b797,NS-01,RI-06,0.219,0.2116,0.219,2904,False,0.7,2026-04-25 14:18:59.985197+00:00
p16_20260425T141705_5037b797,NS-02,NS-03,0.0538,0.0775,0.0775,2904,False,0.7,2026-04-25 14:18:59.985221+00:00
p16_20260425T141705_5037b797,NS-02,NS-04,-0.1198,-0.1086,0.1198,2904,False,0.7,2026-04-25 14:18:59.985210+00:00
p16_20260425T141705_5037b797,NS-02,NS-05,0.1103,0.1113,0.1113,2904,False,0.7,2026-04-25 14:18:59.985211+00:00
p16_20260425T141705_5037b797,NS-02,NS-06,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985336+00:00
p16_20260425T141705_5037b797,NS-02,NS-07,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985336+00:00
p16_20260425T141705_5037b797,NS-02,NS-08,0.0282,0.0042,0.0282,2904,False,0.7,2026-04-25 14:18:59.985243+00:00
p16_20260425T141705_5037b797,NS-02,NS-09,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985337+00:00
p16_20260425T141705_5037b797,NS-02,NS-10,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985337+00:00
p16_20260425T141705_5037b797,NS-02,NS-11,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985337+00:00
p16_20260425T141705_5037b797,NS-02,NS-12,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985337+00:00
p16_20260425T141705_5037b797,NS-02,NS-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985338+00:00
p16_20260425T141705_5037b797,NS-02,RI-01,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985338+00:00
p16_20260425T141705_5037b797,NS-02,RI-02,0.0404,0.0442,0.0442,2904,False,0.7,2026-04-25 14:18:59.985235+00:00
